Ligand,Binding Affinity,rmsd/ub, rmsd/lb
miRNA-612_3D_Structure_model1_ZINC000004029391_uff_E=345.13,-7.1,27.288,26.16
miRNA-612_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-7.1,39.047,37.224
miRNA-612_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-7.1,5.241,3.754
miRNA-612_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-7.1,16.432,14.031
miRNA-612_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-7.1,17.985,15.499
miRNA-612_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-7.1,2.689,1.974
miRNA-612_3D_Structure_model1_ZINC000004206965_uff_E=333.92,-7.1,54.451,52.572
miRNA-612_3D_Structure_model1_ZINC000004245092_uff_E=335.91,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000004245092_uff_E=335.91,-7.1,3.56,2.306
miRNA-612_3D_Structure_model1_ZINC000004249556_uff_E=362.13,-7.1,41.908,40.084
miRNA-612_3D_Structure_model1_ZINC000004249556_uff_E=362.13,-7.1,6.071,2.3
miRNA-612_3D_Structure_model1_ZINC000004249556_uff_E=362.13,-7.1,9.603,6.461
miRNA-612_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7.1,7.254,3.009
miRNA-612_3D_Structure_model1_ZINC000004386286_uff_E=391.99,-7.1,38.176,37.493
miRNA-612_3D_Structure_model1_ZINC000004487220_uff_E=344.90,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000004554515_uff_E=1014.90,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000004629796_uff_E=396.96,-7.1,44.012,43.291
miRNA-612_3D_Structure_model1_ZINC000004629796_uff_E=396.96,-7.1,39.257,38.564
miRNA-612_3D_Structure_model1_ZINC000004629796_uff_E=396.96,-7.1,35.036,34.199
miRNA-612_3D_Structure_model1_ZINC000004992763_uff_E=371.51,-7.1,5.552,3.188
miRNA-612_3D_Structure_model1_ZINC000005783286_uff_E=329.45,-7.1,55.15,52.514
miRNA-612_3D_Structure_model1_ZINC000006445419_uff_E=359.02,-7.1,6.26,3.291
miRNA-612_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-7.1,5.837,3.955
miRNA-612_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-7.1,8.091,5.974
miRNA-612_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-7.1,41.875,40.669
miRNA-612_3D_Structure_model1_ZINC000008754385_uff_E=154.41,-7.1,6.105,4.795
miRNA-612_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-7.1,26.08,24.939
miRNA-612_3D_Structure_model1_ZINC000011764898_uff_E=277.23,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000011850592_uff_E=163.33,-7.1,50.708,47.882
miRNA-612_3D_Structure_model1_ZINC000011919417_uff_E=198.02,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000012357960_uff_E=530.39,-7.1,4.498,3.727
miRNA-612_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-7.1,2.91,2.476
miRNA-612_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-7.1,6.052,3.309
miRNA-612_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-7.1,4.137,2.68
miRNA-612_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-7.1,2.139,1.425
miRNA-612_3D_Structure_model1_ZINC000012760855_uff_E=358.28,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7.1,52.444,50.193
miRNA-612_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7.1,42.563,40.649
miRNA-612_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7.1,6.177,3.986
miRNA-612_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7.1,5.319,2.653
miRNA-612_3D_Structure_model1_ZINC000013470885_uff_E=336.76,-7.1,49.222,47.325
miRNA-612_3D_Structure_model1_ZINC000013470885_uff_E=336.76,-7.1,15.907,14.138
miRNA-612_3D_Structure_model1_ZINC000013638179_uff_E=1362.13,-7.1,49.857,47.609
miRNA-612_3D_Structure_model1_ZINC000014988494_uff_E=385.12,-7.1,7.233,2.423
miRNA-612_3D_Structure_model1_ZINC000014988494_uff_E=385.12,-7.1,2.208,1.757
miRNA-612_3D_Structure_model1_ZINC000019229980_uff_E=596.62,-7.1,43.561,42.944
miRNA-612_3D_Structure_model1_ZINC000019473778_uff_E=198.01,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-7.1,36.597,35.19
miRNA-612_3D_Structure_model1_ZINC000020185114_uff_E=203.12,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000020593837_uff_E=521.91,-7.1,6.751,3.905
miRNA-612_3D_Structure_model1_ZINC000022165605_uff_E=224.87,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000030834184_uff_E=290.23,-7.1,27.298,26.321
miRNA-612_3D_Structure_model1_ZINC000032627188_uff_E=389.56,-7.1,5.732,2.929
miRNA-612_3D_Structure_model1_ZINC000032627188_uff_E=389.56,-7.1,40.897,38.083
miRNA-612_3D_Structure_model1_ZINC000032627188_uff_E=389.56,-7.1,7.836,5.857
miRNA-612_3D_Structure_model1_ZINC000032627188_uff_E=389.56,-7.1,39.337,37.583
miRNA-612_3D_Structure_model1_ZINC000032918143_uff_E=786.14,-7.1,37.088,35.264
miRNA-612_3D_Structure_model1_ZINC000034120624_uff_E=206.67,-7.1,51.835,49.403
miRNA-612_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-7.1,2.361,1.878
miRNA-612_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-7.1,15.658,14.088
miRNA-612_3D_Structure_model1_ZINC000034552395_uff_E=335.26,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-7.1,6.709,1.779
miRNA-612_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-7.1,59.09,57.515
miRNA-612_3D_Structure_model1_ZINC000036747153_uff_E=135.41,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000036747153_uff_E=135.41,-7.1,18.24,16.595
miRNA-612_3D_Structure_model1_ZINC000036983366_uff_E=701.56,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000037420956_uff_E=379.27,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000037420956_uff_E=379.27,-7.1,2.996,2.169
miRNA-612_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000037437134_uff_E=185.82,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000037516592_uff_E=1358.63,-7.1,49.793,48.009
miRNA-612_3D_Structure_model1_ZINC000037516592_uff_E=1358.63,-7.1,40.267,38.636
miRNA-612_3D_Structure_model1_ZINC000037516592_uff_E=1358.63,-7.1,2.892,2.386
miRNA-612_3D_Structure_model1_ZINC000039438675_uff_E=105.30,-7.1,6.033,3.681
miRNA-612_3D_Structure_model1_ZINC000040163924_uff_E=347.22,-7.1,29.739,29.132
miRNA-612_3D_Structure_model1_ZINC000040267270_uff_E=922.23,-7.1,6.939,5.822
miRNA-612_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7.1,50.793,48.627
miRNA-612_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000040543942_uff_E=368.82,-7.1,3.139,2.024
miRNA-612_3D_Structure_model1_ZINC000040543942_uff_E=368.82,-7.1,2.648,2.024
miRNA-612_3D_Structure_model1_ZINC000040566696_uff_E=248.81,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000050215286_uff_E=399.21,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000050959659_uff_E=219.97,-7.1,41.659,39.348
miRNA-612_3D_Structure_model1_ZINC000054768660_uff_E=240.74,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000057218498_uff_E=358.68,-7.1,6.443,4.382
miRNA-612_3D_Structure_model1_ZINC000065407985_uff_E=565.32,-7.1,49.064,45.902
miRNA-612_3D_Structure_model1_ZINC000065434528_uff_E=1775.58,-7.1,5.789,2.336
miRNA-612_3D_Structure_model1_ZINC000065525969_uff_E=570.88,-7.1,26.988,25.788
miRNA-612_3D_Structure_model1_ZINC000065525969_uff_E=570.88,-7.1,49.323,46.777
miRNA-612_3D_Structure_model1_ZINC000067842984_uff_E=394.10,-7.1,14.461,12.479
miRNA-612_3D_Structure_model1_ZINC000067842984_uff_E=394.10,-7.1,54.6,50.681
miRNA-612_3D_Structure_model1_ZINC000071246550_uff_E=198.34,-7.1,42.499,40.621
miRNA-612_3D_Structure_model1_ZINC000071246550_uff_E=198.34,-7.1,4.792,2.393
miRNA-612_3D_Structure_model1_ZINC000071246550_uff_E=198.34,-7.1,37.074,35.241
miRNA-612_3D_Structure_model1_ZINC000071770822_uff_E=521.71,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000072416565_uff_E=279.39,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-7.1,10.549,7.779
miRNA-612_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-7.1,47.903,44.997
miRNA-612_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-7.1,8.879,6.462
miRNA-612_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-7.1,5.365,1.27
miRNA-612_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-7.1,35.985,34.481
miRNA-612_3D_Structure_model1_ZINC000088373749_uff_E=269.99,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-7.1,48.971,47.466
miRNA-612_3D_Structure_model1_ZINC000095347889_uff_E=187.67,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000096113659_uff_E=327.17,-7.1,5.06,3.389
miRNA-612_3D_Structure_model1_ZINC000096345933_uff_E=206.03,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000096345933_uff_E=206.03,-7.1,38.603,36.668
miRNA-612_3D_Structure_model1_ZINC000096345933_uff_E=206.03,-7.1,38.138,36.256
miRNA-612_3D_Structure_model1_ZINC000097375660_uff_E=769.95,-7.1,28.074,26.164
miRNA-612_3D_Structure_model1_ZINC000097375660_uff_E=769.95,-7.1,8.265,5.691
miRNA-612_3D_Structure_model1_ZINC000100116767_uff_E=363.12,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000100177130_uff_E=365.60,-7.1,5.705,2.876
miRNA-612_3D_Structure_model1_ZINC000100202383_uff_E=384.86,-7.1,37.931,36.514
miRNA-612_3D_Structure_model1_ZINC000100392864_uff_E=332.68,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000103016242_uff_E=330.76,-7.1,6.994,4.445
miRNA-612_3D_Structure_model1_ZINC000134827657_uff_E=343.19,-7.1,38.94,36.843
miRNA-612_3D_Structure_model1_ZINC000137708902_uff_E=176.08,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000143939187_uff_E=145.87,-7.1,19.395,17.199
miRNA-612_3D_Structure_model1_ZINC000143939187_uff_E=145.87,-7.1,39.443,37.71
miRNA-612_3D_Structure_model1_ZINC000143939187_uff_E=145.87,-7.1,18.996,16.473
miRNA-612_3D_Structure_model1_ZINC000143939187_uff_E=145.87,-7.1,38.992,37.294
miRNA-612_3D_Structure_model1_ZINC000143939187_uff_E=145.87,-7.1,25.786,24.121
miRNA-612_3D_Structure_model1_ZINC000170637953_uff_E=375.04,-7.1,5.635,5.154
miRNA-612_3D_Structure_model1_ZINC000215566476_uff_E=155.54,-7.1,6.469,5.977
miRNA-612_3D_Structure_model1_ZINC000215566476_uff_E=155.54,-7.1,6.155,4.462
miRNA-612_3D_Structure_model1_ZINC000236128931_uff_E=504.51,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000236644466_uff_E=172.16,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000236712625_uff_E=158.00,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000236766910_uff_E=153.23,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000241160515_uff_E=412.86,-7.1,7.03,3.459
miRNA-612_3D_Structure_model1_ZINC000241160515_uff_E=412.86,-7.1,39.9,38.664
miRNA-612_3D_Structure_model1_ZINC000252452703_uff_E=92.96,-7.1,8.573,3.456
miRNA-612_3D_Structure_model1_ZINC000252452703_uff_E=92.96,-7.1,37.617,36.261
miRNA-612_3D_Structure_model1_ZINC000262187141_uff_E=447.85,-7.1,28.787,26.723
miRNA-612_3D_Structure_model1_ZINC000263558397_uff_E=682.28,-7.1,41.192,39.248
miRNA-612_3D_Structure_model1_ZINC000263618848_uff_E=343.03,-7.1,0,0
miRNA-612_3D_Structure_model1_ZINC000408518576_uff_E=555.99,-7.1,7.108,3.379
miRNA-612_3D_Structure_model1_ZINC000524728979_uff_E=420.68,-7.1,50.606,47.775
miRNA-612_3D_Structure_model1_ZINC000524728979_uff_E=420.68,-7.1,53.541,51.234
miRNA-612_3D_Structure_model1_ZINC000524728979_uff_E=420.68,-7.1,14.479,12.806
miRNA-612_3D_Structure_model1_ZINC000524728979_uff_E=420.68,-7.1,51.193,48.522
miRNA-612_3D_Structure_model1_ZINC000584895208_uff_E=529.63,-7.1,11.06,6.108
miRNA-612_3D_Structure_model1_ZINC000584895208_uff_E=529.63,-7.1,45.955,44.131
miRNA-612_3D_Structure_model1_ZINC000585092251_uff_E=516.05,-7.1,50.951,47.979
miRNA-612_3D_Structure_model1_ZINC000000039856_uff_E=351.31,-7,5.002,1.807
miRNA-612_3D_Structure_model1_ZINC000000053391_uff_E=885.48,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000000203988_uff_E=337.31,-7,47.286,45.511
miRNA-612_3D_Structure_model1_ZINC000000236718_uff_E=481.52,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000000339488_uff_E=104.70,-7,6.15,3.918
miRNA-612_3D_Structure_model1_ZINC000000351996_uff_E=339.87,-7,39.101,37.676
miRNA-612_3D_Structure_model1_ZINC000000407746_uff_E=238.74,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000000967415_uff_E=628.17,-7,38.419,36.461
miRNA-612_3D_Structure_model1_ZINC000001402384_uff_E=374.83,-7,18.979,16.192
miRNA-612_3D_Structure_model1_ZINC000001424246_uff_E=405.37,-7,38.802,37.313
miRNA-612_3D_Structure_model1_ZINC000001536869_uff_E=324.19,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-7,32.557,30.78
miRNA-612_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-7,18.034,17.121
miRNA-612_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-7,19.321,18.131
miRNA-612_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-7,22.514,21.842
miRNA-612_3D_Structure_model1_ZINC000001926621_uff_E=196.26,-7,5.23,3.312
miRNA-612_3D_Structure_model1_ZINC000001926623_uff_E=217.12,-7,40.576,37.852
miRNA-612_3D_Structure_model1_ZINC000002097573_uff_E=265.54,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000002165066_uff_E=526.99,-7,39.797,38.219
miRNA-612_3D_Structure_model1_ZINC000002165066_uff_E=526.99,-7,40.506,39.369
miRNA-612_3D_Structure_model1_ZINC000002392043_uff_E=147.92,-7,8.331,5.436
miRNA-612_3D_Structure_model1_ZINC000002424934_uff_E=747.58,-7,40.697,39.612
miRNA-612_3D_Structure_model1_ZINC000002424934_uff_E=747.58,-7,39.719,38.557
miRNA-612_3D_Structure_model1_ZINC000002468762_uff_E=326.37,-7,58.845,56.4
miRNA-612_3D_Structure_model1_ZINC000002491360_uff_E=452.24,-7,40.438,39.394
miRNA-612_3D_Structure_model1_ZINC000002491360_uff_E=452.24,-7,15.866,15.007
miRNA-612_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-7,41.465,39.724
miRNA-612_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-7,39.744,38.098
miRNA-612_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-7,42.616,40.7
miRNA-612_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-7,50.815,49.308
miRNA-612_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-7,2.266,0.958
miRNA-612_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-7,49.501,48.069
miRNA-612_3D_Structure_model1_ZINC000002528077_uff_E=193.33,-7,8.189,5.797
miRNA-612_3D_Structure_model1_ZINC000002528077_uff_E=193.33,-7,9.124,5.972
miRNA-612_3D_Structure_model1_ZINC000002567697_uff_E=503.72,-7,2.478,1.569
miRNA-612_3D_Structure_model1_ZINC000002765676_uff_E=442.44,-7,5.182,3.655
miRNA-612_3D_Structure_model1_ZINC000002765676_uff_E=442.44,-7,18.659,17.599
miRNA-612_3D_Structure_model1_ZINC000002768361_uff_E=364.41,-7,2.93,2.038
miRNA-612_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-7,36.327,35.528
miRNA-612_3D_Structure_model1_ZINC000003167796_uff_E=108.72,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000003261550_uff_E=148.84,-7,50.007,47.639
miRNA-612_3D_Structure_model1_ZINC000003324531_uff_E=810.32,-7,39.251,37.763
miRNA-612_3D_Structure_model1_ZINC000003851493_uff_E=175.13,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000003851493_uff_E=175.13,-7,35.833,34.413
miRNA-612_3D_Structure_model1_ZINC000003883208_uff_E=414.19,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000003883208_uff_E=414.19,-7,40.97,39.112
miRNA-612_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-7,3.032,1.64
miRNA-612_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-7,6.216,3.068
miRNA-612_3D_Structure_model1_ZINC000004051629_uff_E=148.04,-7,2.055,1.734
miRNA-612_3D_Structure_model1_ZINC000004051629_uff_E=148.04,-7,50.792,47.47
miRNA-612_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-7,16.535,15.21
miRNA-612_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-7,48.173,46.513
miRNA-612_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-7,49.846,47.323
miRNA-612_3D_Structure_model1_ZINC000004206965_uff_E=333.92,-7,2.602,1.755
miRNA-612_3D_Structure_model1_ZINC000004206968_uff_E=339.67,-7,38.73,37.54
miRNA-612_3D_Structure_model1_ZINC000004207178_uff_E=366.98,-7,49.664,47.302
miRNA-612_3D_Structure_model1_ZINC000004249556_uff_E=362.13,-7,51.004,47.457
miRNA-612_3D_Structure_model1_ZINC000004264671_uff_E=190.30,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7,3.069,1.972
miRNA-612_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7,5.992,3.839
miRNA-612_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7,39.685,37.439
miRNA-612_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7,48.047,44.684
miRNA-612_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7,28.7,27.981
miRNA-612_3D_Structure_model1_ZINC000004386286_uff_E=391.99,-7,2.322,1.78
miRNA-612_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-7,40.025,38.552
miRNA-612_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-7,16.572,15.127
miRNA-612_3D_Structure_model1_ZINC000005613886_uff_E=514.20,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000005789478_uff_E=97.29,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000006445419_uff_E=359.02,-7,8.734,6.638
miRNA-612_3D_Structure_model1_ZINC000006769861_uff_E=378.03,-7,6.549,5.244
miRNA-612_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-7,18.941,15.693
miRNA-612_3D_Structure_model1_ZINC000007989005_uff_E=167.57,-7,49.548,47.387
miRNA-612_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-7,41.098,39.934
miRNA-612_3D_Structure_model1_ZINC000008602318_uff_E=384.86,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000008609359_uff_E=208.91,-7,3.017,1.307
miRNA-612_3D_Structure_model1_ZINC000008754385_uff_E=154.41,-7,6.857,5.628
miRNA-612_3D_Structure_model1_ZINC000008754385_uff_E=154.41,-7,23.108,21.918
miRNA-612_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-7,4.973,1.776
miRNA-612_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-7,27.557,26.204
miRNA-612_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-7,4.978,3.347
miRNA-612_3D_Structure_model1_ZINC000012357960_uff_E=530.39,-7,42.9,40.905
miRNA-612_3D_Structure_model1_ZINC000012357960_uff_E=530.39,-7,3.757,2.217
miRNA-612_3D_Structure_model1_ZINC000012394588_uff_E=386.19,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000012396154_uff_E=741.69,-7,38.081,36.542
miRNA-612_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-7,6.946,4.612
miRNA-612_3D_Structure_model1_ZINC000012778469_uff_E=362.79,-7,59.437,57.191
miRNA-612_3D_Structure_model1_ZINC000012896294_uff_E=149.56,-7,8.783,6.482
miRNA-612_3D_Structure_model1_ZINC000012896294_uff_E=149.56,-7,8.841,6.675
miRNA-612_3D_Structure_model1_ZINC000012896294_uff_E=149.56,-7,8.481,6.649
miRNA-612_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-7,60.872,58.872
miRNA-612_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-7,49.334,47.17
miRNA-612_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7,5.045,2.006
miRNA-612_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7,3.956,2.539
miRNA-612_3D_Structure_model1_ZINC000013470885_uff_E=336.76,-7,47.359,44.583
miRNA-612_3D_Structure_model1_ZINC000013470885_uff_E=336.76,-7,84.992,83.151
miRNA-612_3D_Structure_model1_ZINC000013517623_uff_E=362.99,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000014001469_uff_E=308.66,-7,40.219,38.076
miRNA-612_3D_Structure_model1_ZINC000014001469_uff_E=308.66,-7,41.492,39.119
miRNA-612_3D_Structure_model1_ZINC000014611337_uff_E=708.10,-7,5.98,5.299
miRNA-612_3D_Structure_model1_ZINC000014988494_uff_E=385.12,-7,39.468,37.699
miRNA-612_3D_Structure_model1_ZINC000015775024_uff_E=152.58,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000016283433_uff_E=390.12,-7,43.891,42.025
miRNA-612_3D_Structure_model1_ZINC000019229980_uff_E=596.62,-7,39.275,38.575
miRNA-612_3D_Structure_model1_ZINC000019229980_uff_E=596.62,-7,36.133,35.423
miRNA-612_3D_Structure_model1_ZINC000019280333_uff_E=781.24,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000019425591_uff_E=467.24,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000019425591_uff_E=467.24,-7,2.341,1.541
miRNA-612_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-7,47.857,45.761
miRNA-612_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-7,52.303,51.043
miRNA-612_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-7,50.755,48.571
miRNA-612_3D_Structure_model1_ZINC000019517335_uff_E=203.54,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000019686070_uff_E=816.41,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000019686380_uff_E=148.85,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-7,5.817,2.292
miRNA-612_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-7,4.063,2.993
miRNA-612_3D_Structure_model1_ZINC000020082506_uff_E=635.72,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000020216661_uff_E=287.74,-7,6.259,4.74
miRNA-612_3D_Structure_model1_ZINC000021983276_uff_E=1163.24,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000021983276_uff_E=1163.24,-7,16.876,15.101
miRNA-612_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-7,16.681,14.89
miRNA-612_3D_Structure_model1_ZINC000025578658_uff_E=129.07,-7,6.511,3.899
miRNA-612_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-7,3.462,2.372
miRNA-612_3D_Structure_model1_ZINC000030834184_uff_E=290.23,-7,39.938,38.304
miRNA-612_3D_Structure_model1_ZINC000032625209_uff_E=160.66,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000032627937_uff_E=735.28,-7,38.252,36.209
miRNA-612_3D_Structure_model1_ZINC000034120624_uff_E=206.67,-7,39.166,37.171
miRNA-612_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-7,36.002,34.004
miRNA-612_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-7,36.242,34.25
miRNA-612_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-7,49.493,46.731
miRNA-612_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-7,2.196,1.73
miRNA-612_3D_Structure_model1_ZINC000035605758_uff_E=202.02,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000036075290_uff_E=362.81,-7,57.233,55.122
miRNA-612_3D_Structure_model1_ZINC000036556779_uff_E=1950.87,-7,47.95,45.961
miRNA-612_3D_Structure_model1_ZINC000036556779_uff_E=1950.87,-7,27.022,25.604
miRNA-612_3D_Structure_model1_ZINC000036556779_uff_E=1950.87,-7,45.053,43.084
miRNA-612_3D_Structure_model1_ZINC000036747152_uff_E=162.77,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000036896411_uff_E=201.34,-7,3.158,2.608
miRNA-612_3D_Structure_model1_ZINC000036896411_uff_E=201.34,-7,6.465,2.822
miRNA-612_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-7,29.341,26.627
miRNA-612_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-7,29.555,26.793
miRNA-612_3D_Structure_model1_ZINC000037437715_uff_E=262.10,-7,0,0
miRNA-612_3D_Structure_model1_ZINC000037437722_uff_E=257.41,-7,41.696,39.76
miRNA-612_3D_Structure_model1_ZINC000040267270_uff_E=922.23,-7,7.713,6.553
miRNA-612_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7,2.892,2.453
miRNA-612_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7,2.321,1.878
miRNA-612_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7,47.331,45.276
miRNA-612_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7,9.576,5.929
miRNA-612_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7,5.828,4.725
miRNA-612_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-7,4.079,2.856
miRNA-612_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-7,2.318,0.727
miRNA-612_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-7,3.539,2.561
miRNA-612_3D_Structure_model1_ZINC000040543942_uff_E=368.82,-7,7.478,6.333
miRNA-612_3D_Structure_model1_ZINC000042699878_uff_E=245.91,-7,0,0
