Ligand,Binding Affinity,rmsd/ub, rmsd/lb
miRNA-126_3D_Structure_model1_ZINC000019229980_uff_E=596.62,-6.5,12.774,11.161
miRNA-126_3D_Structure_model1_ZINC000019425591_uff_E=467.24,-6.5,56.63,55.277
miRNA-126_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-6.5,59.746,58.466
miRNA-126_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-6.5,56.301,54.996
miRNA-126_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-6.5,32.684,31.209
miRNA-126_3D_Structure_model1_ZINC000019473778_uff_E=198.01,-6.5,31.59,28.407
miRNA-126_3D_Structure_model1_ZINC000019473778_uff_E=198.01,-6.5,53.576,51.87
miRNA-126_3D_Structure_model1_ZINC000019686070_uff_E=816.41,-6.5,3.7,2.652
miRNA-126_3D_Structure_model1_ZINC000019686070_uff_E=816.41,-6.5,6.933,3.253
miRNA-126_3D_Structure_model1_ZINC000019686380_uff_E=148.85,-6.5,3.35,2.216
miRNA-126_3D_Structure_model1_ZINC000019686380_uff_E=148.85,-6.5,28.458,26.313
miRNA-126_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-6.5,2.733,1.662
miRNA-126_3D_Structure_model1_ZINC000020185114_uff_E=203.12,-6.5,45.869,44.754
miRNA-126_3D_Structure_model1_ZINC000020322864_uff_E=426.44,-6.5,6.323,3.282
miRNA-126_3D_Structure_model1_ZINC000020322864_uff_E=426.44,-6.5,6.215,3.519
miRNA-126_3D_Structure_model1_ZINC000020357858_uff_E=266.86,-6.5,2.526,1.724
miRNA-126_3D_Structure_model1_ZINC000020593837_uff_E=521.91,-6.5,54.05,52.946
miRNA-126_3D_Structure_model1_ZINC000021983279_uff_E=1420.51,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000022165605_uff_E=224.87,-6.5,70.336,68.49
miRNA-126_3D_Structure_model1_ZINC000022165608_uff_E=320.77,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000025578658_uff_E=129.07,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-6.5,15.691,14.463
miRNA-126_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-6.5,11.586,10.828
miRNA-126_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-6.5,32.061,29.8
miRNA-126_3D_Structure_model1_ZINC000030834184_uff_E=290.23,-6.5,57.005,55.577
miRNA-126_3D_Structure_model1_ZINC000032627188_uff_E=389.56,-6.5,58.159,56.276
miRNA-126_3D_Structure_model1_ZINC000032627188_uff_E=389.56,-6.5,5.845,4.088
miRNA-126_3D_Structure_model1_ZINC000032627188_uff_E=389.56,-6.5,3.306,2.709
miRNA-126_3D_Structure_model1_ZINC000032627937_uff_E=735.28,-6.5,54.428,53.352
miRNA-126_3D_Structure_model1_ZINC000032627937_uff_E=735.28,-6.5,3.884,2.146
miRNA-126_3D_Structure_model1_ZINC000032936522_uff_E=533.67,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000034120624_uff_E=206.67,-6.5,28.787,27.096
miRNA-126_3D_Structure_model1_ZINC000034120624_uff_E=206.67,-6.5,81.245,79.412
miRNA-126_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-6.5,53.52,52.379
miRNA-126_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-6.5,6.39,3.704
miRNA-126_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-6.5,3.023,2.181
miRNA-126_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-6.5,31.943,30.375
miRNA-126_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-6.5,14.177,12.99
miRNA-126_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-6.5,13.11,11.759
miRNA-126_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-6.5,82.5,80.89
miRNA-126_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-6.5,25.034,22.33
miRNA-126_3D_Structure_model1_ZINC000035600838_uff_E=660.43,-6.5,9.346,4.57
miRNA-126_3D_Structure_model1_ZINC000036075290_uff_E=362.81,-6.5,69.712,68.676
miRNA-126_3D_Structure_model1_ZINC000036610923_uff_E=380.51,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000036612474_uff_E=113.42,-6.5,11.075,9.544
miRNA-126_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-6.5,3.287,2.364
miRNA-126_3D_Structure_model1_ZINC000037414557_uff_E=668.49,-6.5,6.478,3.408
miRNA-126_3D_Structure_model1_ZINC000037420956_uff_E=379.27,-6.5,51.967,50.538
miRNA-126_3D_Structure_model1_ZINC000037420956_uff_E=379.27,-6.5,53.319,52.03
miRNA-126_3D_Structure_model1_ZINC000037420956_uff_E=379.27,-6.5,52.29,50.953
miRNA-126_3D_Structure_model1_ZINC000037433961_uff_E=248.91,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-6.5,52.896,50.525
miRNA-126_3D_Structure_model1_ZINC000037437715_uff_E=262.10,-6.5,31.244,28.617
miRNA-126_3D_Structure_model1_ZINC000037516592_uff_E=1358.63,-6.5,5.831,2.544
miRNA-126_3D_Structure_model1_ZINC000037516592_uff_E=1358.63,-6.5,55.027,52.796
miRNA-126_3D_Structure_model1_ZINC000037516594_uff_E=1357.70,-6.5,6.733,2.116
miRNA-126_3D_Structure_model1_ZINC000039438675_uff_E=105.30,-6.5,55.533,53.915
miRNA-126_3D_Structure_model1_ZINC000039438676_uff_E=104.57,-6.5,6.355,3.532
miRNA-126_3D_Structure_model1_ZINC000039438676_uff_E=104.57,-6.5,6.53,4.196
miRNA-126_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-6.5,33.194,31.97
miRNA-126_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-6.5,41.422,40.533
miRNA-126_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-6.5,57.723,55.922
miRNA-126_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-6.5,79.55,78.232
miRNA-126_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-6.5,2.29,1.34
miRNA-126_3D_Structure_model1_ZINC000043700678_uff_E=417.44,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000043700821_uff_E=357.52,-6.5,79.868,78.189
miRNA-126_3D_Structure_model1_ZINC000050213593_uff_E=529.33,-6.5,2.095,1.508
miRNA-126_3D_Structure_model1_ZINC000050215286_uff_E=399.21,-6.5,3.322,2.604
miRNA-126_3D_Structure_model1_ZINC000057218498_uff_E=358.68,-6.5,5.519,4.077
miRNA-126_3D_Structure_model1_ZINC000057218498_uff_E=358.68,-6.5,21.63,20.283
miRNA-126_3D_Structure_model1_ZINC000057352386_uff_E=360.19,-6.5,2.444,0.98
miRNA-126_3D_Structure_model1_ZINC000057352386_uff_E=360.19,-6.5,31.579,29.37
miRNA-126_3D_Structure_model1_ZINC000057352386_uff_E=360.19,-6.5,52.911,50.709
miRNA-126_3D_Structure_model1_ZINC000057352386_uff_E=360.19,-6.5,5.428,3.37
miRNA-126_3D_Structure_model1_ZINC000062134048_uff_E=1739.03,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000062831623_uff_E=444.37,-6.5,52.373,51.735
miRNA-126_3D_Structure_model1_ZINC000062831623_uff_E=444.37,-6.5,53.393,52.579
miRNA-126_3D_Structure_model1_ZINC000062831623_uff_E=444.37,-6.5,2.714,2.315
miRNA-126_3D_Structure_model1_ZINC000062913628_uff_E=432.35,-6.5,55.842,52.62
miRNA-126_3D_Structure_model1_ZINC000062913629_uff_E=334.29,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000062913629_uff_E=334.29,-6.5,6.904,4.114
miRNA-126_3D_Structure_model1_ZINC000065398221_uff_E=390.60,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000065406900_uff_E=553.74,-6.5,2.239,1.918
miRNA-126_3D_Structure_model1_ZINC000065422631_uff_E=355.46,-6.5,2.871,2.523
miRNA-126_3D_Structure_model1_ZINC000065422631_uff_E=355.46,-6.5,4.568,3.589
miRNA-126_3D_Structure_model1_ZINC000065525969_uff_E=570.88,-6.5,54.661,52.771
miRNA-126_3D_Structure_model1_ZINC000066323259_uff_E=133.35,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000066324463_uff_E=367.37,-6.5,5.102,2.606
miRNA-126_3D_Structure_model1_ZINC000070453846_uff_E=475.08,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000071773858_uff_E=145.00,-6.5,78.077,75.749
miRNA-126_3D_Structure_model1_ZINC000071773858_uff_E=145.00,-6.5,31.74,29.251
miRNA-126_3D_Structure_model1_ZINC000072233386_uff_E=330.82,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000072233386_uff_E=330.82,-6.5,4.355,2.637
miRNA-126_3D_Structure_model1_ZINC000077101491_uff_E=702.47,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000078210694_uff_E=652.43,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000083875262_uff_E=443.59,-6.5,55.252,54.05
miRNA-126_3D_Structure_model1_ZINC000083875262_uff_E=443.59,-6.5,3.233,2.376
miRNA-126_3D_Structure_model1_ZINC000083875262_uff_E=443.59,-6.5,4.17,2.446
miRNA-126_3D_Structure_model1_ZINC000084063773_uff_E=1393.83,-6.5,38.029,34.403
miRNA-126_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-6.5,33.364,32.331
miRNA-126_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-6.5,57.555,56.478
miRNA-126_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-6.5,3.377,3.009
miRNA-126_3D_Structure_model1_ZINC000086012760_uff_E=203.49,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000086012760_uff_E=203.49,-6.5,79.744,77.416
miRNA-126_3D_Structure_model1_ZINC000088373744_uff_E=276.78,-6.5,1.648,1.435
miRNA-126_3D_Structure_model1_ZINC000088373744_uff_E=276.78,-6.5,55.434,52.961
miRNA-126_3D_Structure_model1_ZINC000088373840_uff_E=465.11,-6.5,53.186,51.15
miRNA-126_3D_Structure_model1_ZINC000088375335_uff_E=302.56,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-6.5,51.24,47.916
miRNA-126_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-6.5,31.815,30.411
miRNA-126_3D_Structure_model1_ZINC000090275528_uff_E=121.13,-6.5,56.768,53.932
miRNA-126_3D_Structure_model1_ZINC000095251536_uff_E=376.95,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000095251536_uff_E=376.95,-6.5,27.488,24.894
miRNA-126_3D_Structure_model1_ZINC000095257903_uff_E=572.00,-6.5,6.058,1.616
miRNA-126_3D_Structure_model1_ZINC000095257904_uff_E=575.32,-6.5,4.009,2.512
miRNA-126_3D_Structure_model1_ZINC000096113659_uff_E=327.17,-6.5,58.281,56.251
miRNA-126_3D_Structure_model1_ZINC000096118974_uff_E=553.77,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000096345933_uff_E=206.03,-6.5,2.282,1.875
miRNA-126_3D_Structure_model1_ZINC000096345933_uff_E=206.03,-6.5,5.316,2.571
miRNA-126_3D_Structure_model1_ZINC000097056285_uff_E=378.78,-6.5,54.933,51.265
miRNA-126_3D_Structure_model1_ZINC000100392864_uff_E=332.68,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000100392864_uff_E=332.68,-6.5,56.471,54.036
miRNA-126_3D_Structure_model1_ZINC000100392864_uff_E=332.68,-6.5,4.459,3.31
miRNA-126_3D_Structure_model1_ZINC000100486561_uff_E=486.75,-6.5,17.75,16.489
miRNA-126_3D_Structure_model1_ZINC000100794811_uff_E=695.82,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000101168853_uff_E=348.11,-6.5,84.296,82.677
miRNA-126_3D_Structure_model1_ZINC000102571869_uff_E=374.35,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000102571869_uff_E=374.35,-6.5,23.442,20.193
miRNA-126_3D_Structure_model1_ZINC000103016242_uff_E=330.76,-6.5,13.378,11.276
miRNA-126_3D_Structure_model1_ZINC000103016242_uff_E=330.76,-6.5,53.078,51.612
miRNA-126_3D_Structure_model1_ZINC000122994856_uff_E=172.20,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000122994856_uff_E=172.20,-6.5,78.853,76.606
miRNA-126_3D_Structure_model1_ZINC000134827657_uff_E=343.19,-6.5,16.721,13.505
miRNA-126_3D_Structure_model1_ZINC000137708902_uff_E=176.08,-6.5,80.51,77.313
miRNA-126_3D_Structure_model1_ZINC000137708902_uff_E=176.08,-6.5,2.148,1.612
miRNA-126_3D_Structure_model1_ZINC000137708902_uff_E=176.08,-6.5,49.291,45.758
miRNA-126_3D_Structure_model1_ZINC000143939187_uff_E=145.87,-6.5,14.989,12.763
miRNA-126_3D_Structure_model1_ZINC000143939187_uff_E=145.87,-6.5,15.507,14.349
miRNA-126_3D_Structure_model1_ZINC000143939187_uff_E=145.87,-6.5,63.862,61.655
miRNA-126_3D_Structure_model1_ZINC000152495699_uff_E=1760.43,-6.5,53.165,51.826
miRNA-126_3D_Structure_model1_ZINC000152495699_uff_E=1760.43,-6.5,53.625,52.293
miRNA-126_3D_Structure_model1_ZINC000169676389_uff_E=458.66,-6.5,3.49,2.549
miRNA-126_3D_Structure_model1_ZINC000217474649_uff_E=376.79,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000222408077_uff_E=280.64,-6.5,52.941,51.181
miRNA-126_3D_Structure_model1_ZINC000236128931_uff_E=504.51,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000236644466_uff_E=172.16,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000236712625_uff_E=158.00,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000236712625_uff_E=158.00,-6.5,56.488,54.781
miRNA-126_3D_Structure_model1_ZINC000236766910_uff_E=153.23,-6.5,57.146,55.334
miRNA-126_3D_Structure_model1_ZINC000237912763_uff_E=279.00,-6.5,4.861,2.217
miRNA-126_3D_Structure_model1_ZINC000237912763_uff_E=279.00,-6.5,57.3,55.157
miRNA-126_3D_Structure_model1_ZINC000237912763_uff_E=279.00,-6.5,57.656,55.493
miRNA-126_3D_Structure_model1_ZINC000250556822_uff_E=1405.26,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000252452703_uff_E=92.96,-6.5,39.869,37.809
miRNA-126_3D_Structure_model1_ZINC000252452703_uff_E=92.96,-6.5,18.676,12.373
miRNA-126_3D_Structure_model1_ZINC000252481740_uff_E=400.44,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000254318780_uff_E=273.12,-6.5,3.3,1.897
miRNA-126_3D_Structure_model1_ZINC000254318780_uff_E=273.12,-6.5,4.633,3.338
miRNA-126_3D_Structure_model1_ZINC000262187137_uff_E=447.15,-6.5,11.671,10.041
miRNA-126_3D_Structure_model1_ZINC000262187141_uff_E=447.85,-6.5,31.277,29.022
miRNA-126_3D_Structure_model1_ZINC000263558397_uff_E=682.28,-6.5,5.26,2.297
miRNA-126_3D_Structure_model1_ZINC000263558397_uff_E=682.28,-6.5,4.505,2.757
miRNA-126_3D_Structure_model1_ZINC000263558397_uff_E=682.28,-6.5,5.42,2.966
miRNA-126_3D_Structure_model1_ZINC000263558397_uff_E=682.28,-6.5,55.151,53.696
miRNA-126_3D_Structure_model1_ZINC000269082916_uff_E=257.94,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000367929595_uff_E=439.38,-6.5,1.957,1.153
miRNA-126_3D_Structure_model1_ZINC000408518576_uff_E=555.99,-6.5,31.374,30.574
miRNA-126_3D_Structure_model1_ZINC000408518576_uff_E=555.99,-6.5,3.259,2.554
miRNA-126_3D_Structure_model1_ZINC000408518576_uff_E=555.99,-6.5,59.289,57.252
miRNA-126_3D_Structure_model1_ZINC000408518576_uff_E=555.99,-6.5,38.641,36.581
miRNA-126_3D_Structure_model1_ZINC000426415395_uff_E=396.29,-6.5,18.46,13.67
miRNA-126_3D_Structure_model1_ZINC000521398296_uff_E=402.42,-6.5,0,0
miRNA-126_3D_Structure_model1_ZINC000524728979_uff_E=420.68,-6.5,6.282,4.046
miRNA-126_3D_Structure_model1_ZINC000524728979_uff_E=420.68,-6.5,67.42,65.244
miRNA-126_3D_Structure_model1_ZINC000585092251_uff_E=516.05,-6.5,48.247,45.481
miRNA-126_3D_Structure_model1_ZINC000685939371_uff_E=750.57,-6.5,4.192,1.777
miRNA-126_3D_Structure_model1_ZINC000725345436_uff_E=713.68,-6.5,55.489,53.127
miRNA-126_3D_Structure_model1_ZINC000725345436_uff_E=713.68,-6.5,56.344,54.72
miRNA-126_3D_Structure_model1_ZINC000725345437_uff_E=718.99,-6.5,38.134,35.073
miRNA-126_3D_Structure_model1_ZINC000725345437_uff_E=718.99,-6.5,24.458,21.871
miRNA-126_3D_Structure_model1_ZINC000725345437_uff_E=718.99,-6.5,79.288,77.551
miRNA-126_3D_Structure_model1_ZINC000725345437_uff_E=718.99,-6.5,25.564,22.908
miRNA-126_3D_Structure_model1_ZINC000952981663_uff_E=437.94,-6.5,53.428,51.615
miRNA-126_3D_Structure_model1_ZINC000952981663_uff_E=437.94,-6.5,5.656,3.876
miRNA-126_3D_Structure_model1_ZINC000000124828_uff_E=154.10,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000000124828_uff_E=154.10,-6.4,2.265,1.651
miRNA-126_3D_Structure_model1_ZINC000000124830_uff_E=154.59,-6.4,51.639,49.652
miRNA-126_3D_Structure_model1_ZINC000000166255_uff_E=411.62,-6.4,79.881,77.277
miRNA-126_3D_Structure_model1_ZINC000000203988_uff_E=337.31,-6.4,55.934,54.035
miRNA-126_3D_Structure_model1_ZINC000000351996_uff_E=339.87,-6.4,3.225,1.934
miRNA-126_3D_Structure_model1_ZINC000000351996_uff_E=339.87,-6.4,2.083,1.718
miRNA-126_3D_Structure_model1_ZINC000000351996_uff_E=339.87,-6.4,54.965,52.363
miRNA-126_3D_Structure_model1_ZINC000000351996_uff_E=339.87,-6.4,4.914,2.466
miRNA-126_3D_Structure_model1_ZINC000000374873_uff_E=141.71,-6.4,81.519,79.567
miRNA-126_3D_Structure_model1_ZINC000000374873_uff_E=141.71,-6.4,69.822,68.341
miRNA-126_3D_Structure_model1_ZINC000000374879_uff_E=152.86,-6.4,5.22,3.594
miRNA-126_3D_Structure_model1_ZINC000000374879_uff_E=152.86,-6.4,80.963,78.843
miRNA-126_3D_Structure_model1_ZINC000000374879_uff_E=152.86,-6.4,54.809,52.748
miRNA-126_3D_Structure_model1_ZINC000000374879_uff_E=152.86,-6.4,5.373,3.134
miRNA-126_3D_Structure_model1_ZINC000000394133_uff_E=502.90,-6.4,2.455,2.05
miRNA-126_3D_Structure_model1_ZINC000000405368_uff_E=938.16,-6.4,4.665,3.003
miRNA-126_3D_Structure_model1_ZINC000000405368_uff_E=938.16,-6.4,4.702,2.967
miRNA-126_3D_Structure_model1_ZINC000000405368_uff_E=938.16,-6.4,66.897,65.191
miRNA-126_3D_Structure_model1_ZINC000000897244_uff_E=1446.07,-6.4,4.89,2.949
miRNA-126_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-6.4,82.918,81.874
miRNA-126_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-6.4,5.866,2.776
miRNA-126_3D_Structure_model1_ZINC000001023501_uff_E=298.07,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000001044169_uff_E=112.87,-6.4,78.544,77.127
miRNA-126_3D_Structure_model1_ZINC000001514644_uff_E=370.52,-6.4,5.442,2.488
miRNA-126_3D_Structure_model1_ZINC000001536869_uff_E=324.19,-6.4,69.872,68.362
miRNA-126_3D_Structure_model1_ZINC000001536869_uff_E=324.19,-6.4,58.078,55.614
miRNA-126_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-6.4,56.881,55.703
miRNA-126_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-6.4,2.705,2.29
miRNA-126_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-6.4,6.355,3.7
miRNA-126_3D_Structure_model1_ZINC000001926621_uff_E=196.26,-6.4,33.308,31.308
miRNA-126_3D_Structure_model1_ZINC000002003375_uff_E=952.37,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000002169124_uff_E=961.50,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000002424934_uff_E=747.58,-6.4,43.731,41.724
miRNA-126_3D_Structure_model1_ZINC000002424934_uff_E=747.58,-6.4,42.407,40.757
miRNA-126_3D_Structure_model1_ZINC000002424934_uff_E=747.58,-6.4,26.855,25.038
miRNA-126_3D_Structure_model1_ZINC000002468762_uff_E=326.37,-6.4,18.787,17.782
miRNA-126_3D_Structure_model1_ZINC000002491360_uff_E=452.24,-6.4,80.522,79.889
miRNA-126_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-6.4,26.007,23.658
miRNA-126_3D_Structure_model1_ZINC000002528077_uff_E=193.33,-6.4,6.46,4.878
miRNA-126_3D_Structure_model1_ZINC000002545176_uff_E=188.54,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000002567697_uff_E=503.72,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000002567697_uff_E=503.72,-6.4,54.611,52.372
miRNA-126_3D_Structure_model1_ZINC000002567697_uff_E=503.72,-6.4,57.254,54.896
miRNA-126_3D_Structure_model1_ZINC000002567697_uff_E=503.72,-6.4,2.85,2.051
miRNA-126_3D_Structure_model1_ZINC000002567697_uff_E=503.72,-6.4,5.887,3.656
miRNA-126_3D_Structure_model1_ZINC000002567697_uff_E=503.72,-6.4,56.483,54.437
miRNA-126_3D_Structure_model1_ZINC000002765676_uff_E=442.44,-6.4,57.97,56.659
miRNA-126_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-6.4,5.167,3.117
miRNA-126_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-6.4,32.206,31.14
miRNA-126_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-6.4,54.254,53.027
miRNA-126_3D_Structure_model1_ZINC000003261550_uff_E=148.84,-6.4,29.673,27.632
miRNA-126_3D_Structure_model1_ZINC000003324531_uff_E=810.32,-6.4,56.41,54.184
miRNA-126_3D_Structure_model1_ZINC000003324531_uff_E=810.32,-6.4,2.121,1.864
miRNA-126_3D_Structure_model1_ZINC000003324531_uff_E=810.32,-6.4,53.252,51.223
miRNA-126_3D_Structure_model1_ZINC000003324531_uff_E=810.32,-6.4,52.904,51.587
miRNA-126_3D_Structure_model1_ZINC000003798622_uff_E=541.96,-6.4,5.278,4.101
miRNA-126_3D_Structure_model1_ZINC000003851493_uff_E=175.13,-6.4,36.228,34.276
miRNA-126_3D_Structure_model1_ZINC000003883208_uff_E=414.19,-6.4,2.978,2.06
miRNA-126_3D_Structure_model1_ZINC000003887395_uff_E=421.24,-6.4,5.185,3.266
miRNA-126_3D_Structure_model1_ZINC000003887395_uff_E=421.24,-6.4,5.013,3.357
miRNA-126_3D_Structure_model1_ZINC000004029390_uff_E=867.42,-6.4,14.619,12.979
miRNA-126_3D_Structure_model1_ZINC000004029864_uff_E=349.89,-6.4,32.179,30.183
miRNA-126_3D_Structure_model1_ZINC000004124646_uff_E=621.95,-6.4,2.607,1.749
miRNA-126_3D_Structure_model1_ZINC000004124646_uff_E=621.95,-6.4,80.562,78.829
miRNA-126_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-6.4,68.214,66.518
miRNA-126_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-6.4,40.272,38.207
miRNA-126_3D_Structure_model1_ZINC000004206968_uff_E=339.67,-6.4,30.334,26.675
miRNA-126_3D_Structure_model1_ZINC000004206968_uff_E=339.67,-6.4,8.228,3.141
miRNA-126_3D_Structure_model1_ZINC000004223090_uff_E=110.81,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000004223090_uff_E=110.81,-6.4,79.094,77.813
miRNA-126_3D_Structure_model1_ZINC000004249556_uff_E=362.13,-6.4,57.859,56.822
miRNA-126_3D_Structure_model1_ZINC000004249556_uff_E=362.13,-6.4,33.518,32.355
miRNA-126_3D_Structure_model1_ZINC000004264671_uff_E=190.30,-6.4,26.722,24.315
miRNA-126_3D_Structure_model1_ZINC000004264671_uff_E=190.30,-6.4,37.534,35.236
miRNA-126_3D_Structure_model1_ZINC000004298478_uff_E=445.81,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000004487220_uff_E=344.90,-6.4,14.784,12.133
miRNA-126_3D_Structure_model1_ZINC000004487220_uff_E=344.90,-6.4,39.95,37.267
miRNA-126_3D_Structure_model1_ZINC000004611494_uff_E=130.13,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000004637235_uff_E=104.66,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-6.4,54.258,52.614
miRNA-126_3D_Structure_model1_ZINC000004671366_uff_E=518.04,-6.4,2.662,1.392
miRNA-126_3D_Structure_model1_ZINC000004671366_uff_E=518.04,-6.4,55.065,53.967
miRNA-126_3D_Structure_model1_ZINC000004770450_uff_E=306.67,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000004954360_uff_E=452.33,-6.4,24.126,22.835
miRNA-126_3D_Structure_model1_ZINC000004992763_uff_E=371.51,-6.4,5.478,3.179
miRNA-126_3D_Structure_model1_ZINC000004992763_uff_E=371.51,-6.4,2.102,1.641
miRNA-126_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-6.4,56.396,53.94
miRNA-126_3D_Structure_model1_ZINC000005783286_uff_E=329.45,-6.4,2.199,1.909
miRNA-126_3D_Structure_model1_ZINC000005783286_uff_E=329.45,-6.4,51.921,49.937
miRNA-126_3D_Structure_model1_ZINC000005789478_uff_E=97.29,-6.4,45.642,44.056
miRNA-126_3D_Structure_model1_ZINC000006445419_uff_E=359.02,-6.4,5.085,3.998
miRNA-126_3D_Structure_model1_ZINC000006445419_uff_E=359.02,-6.4,17.724,15.326
miRNA-126_3D_Structure_model1_ZINC000006564865_uff_E=695.28,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.4,4.639,2.899
miRNA-126_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.4,67.955,65.949
miRNA-126_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.4,80.563,78.641
miRNA-126_3D_Structure_model1_ZINC000007989005_uff_E=167.57,-6.4,4.053,3.673
miRNA-126_3D_Structure_model1_ZINC000007989005_uff_E=167.57,-6.4,55.472,53.266
miRNA-126_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-6.4,3.266,2.495
miRNA-126_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-6.4,54.032,51.788
miRNA-126_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-6.4,31.319,29.164
miRNA-126_3D_Structure_model1_ZINC000008653863_uff_E=83.93,-6.4,20.965,18.832
miRNA-126_3D_Structure_model1_ZINC000008653863_uff_E=83.93,-6.4,2.885,1.988
miRNA-126_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-6.4,4.352,2.547
miRNA-126_3D_Structure_model1_ZINC000008914725_uff_E=374.35,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000009428862_uff_E=569.08,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000011919417_uff_E=198.02,-6.4,0,0
miRNA-126_3D_Structure_model1_ZINC000012357960_uff_E=530.39,-6.4,39.187,36.707
miRNA-126_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-6.4,52.163,50.246
