Ligand,Binding Affinity,rmsd/ub, rmsd/lb
miRNA-210_3D_Structure_model1_ZINC000003261550_uff_E=148.84,-8.1,0,0
miRNA-210_3D_Structure_model1_ZINC000006760910_uff_E=399.36,-8.1,0,0
miRNA-210_3D_Structure_model1_ZINC000031807922_uff_E=403.95,-8.1,0,0
miRNA-210_3D_Structure_model1_ZINC000031807922_uff_E=403.95,-8.1,3.019,2.216
miRNA-210_3D_Structure_model1_ZINC000067842984_uff_E=394.10,-8.1,0,0
miRNA-210_3D_Structure_model1_ZINC000101012615_uff_E=511.85,-8.1,5.706,1.603
miRNA-210_3D_Structure_model1_ZINC000101012615_uff_E=511.85,-8.1,17.145,13.73
miRNA-210_3D_Structure_model1_ZINC000215281114_uff_E=382.72,-8.1,6.793,4.827
miRNA-210_3D_Structure_model1_ZINC000253536240_uff_E=149.47,-8.1,0,0
miRNA-210_3D_Structure_model1_ZINC000000193798_uff_E=149.03,-8,0,0
miRNA-210_3D_Structure_model1_ZINC000006760910_uff_E=399.36,-8,24.131,22.101
miRNA-210_3D_Structure_model1_ZINC000006760910_uff_E=399.36,-8,27.3,25.461
miRNA-210_3D_Structure_model1_ZINC000006760910_uff_E=399.36,-8,28.388,26.626
miRNA-210_3D_Structure_model1_ZINC000006769861_uff_E=378.03,-8,0,0
miRNA-210_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-8,0,0
miRNA-210_3D_Structure_model1_ZINC000031807922_uff_E=403.95,-8,28.735,26.451
miRNA-210_3D_Structure_model1_ZINC000036556779_uff_E=1950.87,-8,0,0
miRNA-210_3D_Structure_model1_ZINC000072324030_uff_E=441.10,-8,2.438,1.762
miRNA-210_3D_Structure_model1_ZINC000072324030_uff_E=441.10,-8,7.146,4.534
miRNA-210_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-8,0,0
miRNA-210_3D_Structure_model1_ZINC000215281161_uff_E=386.79,-8,7.835,3.795
miRNA-210_3D_Structure_model1_ZINC000215281161_uff_E=386.79,-8,6.593,2.822
miRNA-210_3D_Structure_model1_ZINC000215281161_uff_E=386.79,-8,6.416,4.69
miRNA-210_3D_Structure_model1_ZINC000252493901_uff_E=112.70,-8,0,0
miRNA-210_3D_Structure_model1_ZINC000252627812_uff_E=450.45,-8,0,0
miRNA-210_3D_Structure_model1_ZINC000000193798_uff_E=149.03,-7.9,5.525,3.649
miRNA-210_3D_Structure_model1_ZINC000001402363_uff_E=361.13,-7.9,41.881,40.123
miRNA-210_3D_Structure_model1_ZINC000002927960_uff_E=213.55,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000003407843_uff_E=191.80,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000004629796_uff_E=396.96,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000005242230_uff_E=609.43,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000005750376_uff_E=773.97,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000006760912_uff_E=421.83,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7.9,10.909,7.506
miRNA-210_3D_Structure_model1_ZINC000036556779_uff_E=1950.87,-7.9,7.89,4.339
miRNA-210_3D_Structure_model1_ZINC000072324030_uff_E=441.10,-7.9,2.341,1.735
miRNA-210_3D_Structure_model1_ZINC000100431401_uff_E=297.51,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000100486561_uff_E=486.75,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000101012615_uff_E=511.85,-7.9,8.696,6.037
miRNA-210_3D_Structure_model1_ZINC000101012615_uff_E=511.85,-7.9,4.935,3.57
miRNA-210_3D_Structure_model1_ZINC000170637953_uff_E=375.04,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000170637953_uff_E=375.04,-7.9,6.034,2.375
miRNA-210_3D_Structure_model1_ZINC000215566476_uff_E=155.54,-7.9,0,0
miRNA-210_3D_Structure_model1_ZINC000000039857_uff_E=352.48,-7.8,4.993,1.535
miRNA-210_3D_Structure_model1_ZINC000001402363_uff_E=361.13,-7.8,10.215,8.72
miRNA-210_3D_Structure_model1_ZINC000001402363_uff_E=361.13,-7.8,14.067,11.998
miRNA-210_3D_Structure_model1_ZINC000001402363_uff_E=361.13,-7.8,18.619,16.884
miRNA-210_3D_Structure_model1_ZINC000001402363_uff_E=361.13,-7.8,13.965,11.96
miRNA-210_3D_Structure_model1_ZINC000001402384_uff_E=374.83,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000001402384_uff_E=374.83,-7.8,5.851,2.171
miRNA-210_3D_Structure_model1_ZINC000001514644_uff_E=370.52,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000003407843_uff_E=191.80,-7.8,5.201,2.617
miRNA-210_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7.8,29.388,26.046
miRNA-210_3D_Structure_model1_ZINC000005242230_uff_E=609.43,-7.8,28.112,25.229
miRNA-210_3D_Structure_model1_ZINC000005242230_uff_E=609.43,-7.8,5.22,1.347
miRNA-210_3D_Structure_model1_ZINC000005750376_uff_E=773.97,-7.8,20.065,17.457
miRNA-210_3D_Structure_model1_ZINC000005783286_uff_E=329.45,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000006760910_uff_E=399.36,-7.8,26.624,24.27
miRNA-210_3D_Structure_model1_ZINC000006760910_uff_E=399.36,-7.8,27.194,25.586
miRNA-210_3D_Structure_model1_ZINC000006760910_uff_E=399.36,-7.8,22.601,20.756
miRNA-210_3D_Structure_model1_ZINC000006760912_uff_E=421.83,-7.8,5.888,4.15
miRNA-210_3D_Structure_model1_ZINC000006760912_uff_E=421.83,-7.8,10.567,9.11
miRNA-210_3D_Structure_model1_ZINC000006760912_uff_E=421.83,-7.8,19.496,18.065
miRNA-210_3D_Structure_model1_ZINC000006760912_uff_E=421.83,-7.8,5.317,3.443
miRNA-210_3D_Structure_model1_ZINC000006760912_uff_E=421.83,-7.8,27.544,25.914
miRNA-210_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7.8,4.416,2.981
miRNA-210_3D_Structure_model1_ZINC000020216661_uff_E=287.74,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000031807922_uff_E=403.95,-7.8,14.943,12.643
miRNA-210_3D_Structure_model1_ZINC000031807922_uff_E=403.95,-7.8,6.386,2.751
miRNA-210_3D_Structure_model1_ZINC000040163924_uff_E=347.22,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000040163924_uff_E=347.22,-7.8,58.007,55.92
miRNA-210_3D_Structure_model1_ZINC000065614335_uff_E=326.84,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000065614335_uff_E=326.84,-7.8,6.245,1.984
miRNA-210_3D_Structure_model1_ZINC000067842984_uff_E=394.10,-7.8,49.754,47.131
miRNA-210_3D_Structure_model1_ZINC000067842984_uff_E=394.10,-7.8,23.97,21.023
miRNA-210_3D_Structure_model1_ZINC000072324030_uff_E=441.10,-7.8,6.943,4.084
miRNA-210_3D_Structure_model1_ZINC000072324030_uff_E=441.10,-7.8,9.661,8.342
miRNA-210_3D_Structure_model1_ZINC000072324030_uff_E=441.10,-7.8,19.667,17.229
miRNA-210_3D_Structure_model1_ZINC000072324030_uff_E=441.10,-7.8,30.913,28.067
miRNA-210_3D_Structure_model1_ZINC000072324030_uff_E=441.10,-7.8,16.24,13.141
miRNA-210_3D_Structure_model1_ZINC000078210627_uff_E=402.98,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000097375660_uff_E=769.95,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000100116292_uff_E=392.73,-7.8,3.091,1.716
miRNA-210_3D_Structure_model1_ZINC000134827657_uff_E=343.19,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000215281114_uff_E=382.72,-7.8,6.572,2.5
miRNA-210_3D_Structure_model1_ZINC000215281114_uff_E=382.72,-7.8,52.631,49.311
miRNA-210_3D_Structure_model1_ZINC000215281114_uff_E=382.72,-7.8,26.808,23.69
miRNA-210_3D_Structure_model1_ZINC000215281161_uff_E=386.79,-7.8,49.585,46.198
miRNA-210_3D_Structure_model1_ZINC000215281161_uff_E=386.79,-7.8,9.638,6.165
miRNA-210_3D_Structure_model1_ZINC000252493900_uff_E=112.08,-7.8,0,0
miRNA-210_3D_Structure_model1_ZINC000252493901_uff_E=112.70,-7.8,19.569,17.042
miRNA-210_3D_Structure_model1_ZINC000252627812_uff_E=450.45,-7.8,3.736,2.46
miRNA-210_3D_Structure_model1_ZINC000253536240_uff_E=149.47,-7.8,4.676,3.305
miRNA-210_3D_Structure_model1_ZINC000000039856_uff_E=351.31,-7.7,0,0
miRNA-210_3D_Structure_model1_ZINC000000193798_uff_E=149.03,-7.7,30.167,27.427
miRNA-210_3D_Structure_model1_ZINC000000193798_uff_E=149.03,-7.7,6.597,2.448
miRNA-210_3D_Structure_model1_ZINC000000193798_uff_E=149.03,-7.7,6.486,2.365
miRNA-210_3D_Structure_model1_ZINC000001402363_uff_E=361.13,-7.7,15.499,13.445
miRNA-210_3D_Structure_model1_ZINC000001402363_uff_E=361.13,-7.7,6.829,5.138
miRNA-210_3D_Structure_model1_ZINC000001424246_uff_E=405.37,-7.7,0,0
miRNA-210_3D_Structure_model1_ZINC000001926623_uff_E=217.12,-7.7,0,0
miRNA-210_3D_Structure_model1_ZINC000002392043_uff_E=147.92,-7.7,0,0
miRNA-210_3D_Structure_model1_ZINC000003407843_uff_E=191.80,-7.7,10.009,6.194
miRNA-210_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7.7,54.294,51.958
miRNA-210_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7.7,1.918,1.427
miRNA-210_3D_Structure_model1_ZINC000004705420_uff_E=585.32,-7.7,0,0
miRNA-210_3D_Structure_model1_ZINC000006760910_uff_E=399.36,-7.7,39.582,38.312
miRNA-210_3D_Structure_model1_ZINC000006760910_uff_E=399.36,-7.7,42.666,41.12
miRNA-210_3D_Structure_model1_ZINC000006760912_uff_E=421.83,-7.7,5.008,3.276
miRNA-210_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-7.7,13.844,9.485
miRNA-210_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-7.7,3.069,2.362
miRNA-210_3D_Structure_model1_ZINC000014001469_uff_E=308.66,-7.7,0,0
miRNA-210_3D_Structure_model1_ZINC000015221730_uff_E=687.94,-7.7,0,0
miRNA-210_3D_Structure_model1_ZINC000015221730_uff_E=687.94,-7.7,5.548,0.1
miRNA-210_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-7.7,0,0
miRNA-210_3D_Structure_model1_ZINC000031807922_uff_E=403.95,-7.7,27.415,25.816
miRNA-210_3D_Structure_model1_ZINC000031807922_uff_E=403.95,-7.7,9.392,7.298
miRNA-210_3D_Structure_model1_ZINC000031807922_uff_E=403.95,-7.7,15.475,12.252
miRNA-210_3D_Structure_model1_ZINC000031807922_uff_E=403.95,-7.7,7.391,3.678
miRNA-210_3D_Structure_model1_ZINC000040163924_uff_E=347.22,-7.7,59.835,57.875
miRNA-210_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7.7,0,0
miRNA-210_3D_Structure_model1_ZINC000067842984_uff_E=394.10,-7.7,10.484,5.802
miRNA-210_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-7.7,6.123,2.882
miRNA-210_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-7.7,2.375,2.113
miRNA-210_3D_Structure_model1_ZINC000100486561_uff_E=486.75,-7.7,21.537,19.088
miRNA-210_3D_Structure_model1_ZINC000170637953_uff_E=375.04,-7.7,6.844,1.942
miRNA-210_3D_Structure_model1_ZINC000215281161_uff_E=386.79,-7.7,8.179,3.538
miRNA-210_3D_Structure_model1_ZINC000215566476_uff_E=155.54,-7.7,7.914,6.188
miRNA-210_3D_Structure_model1_ZINC000252493901_uff_E=112.70,-7.7,23.614,20.405
miRNA-210_3D_Structure_model1_ZINC000253536240_uff_E=149.47,-7.7,4.117,2.645
miRNA-210_3D_Structure_model1_ZINC000253536240_uff_E=149.47,-7.7,5.837,2.795
miRNA-210_3D_Structure_model1_ZINC000392498310_uff_E=403.00,-7.7,8.202,5.31
miRNA-210_3D_Structure_model1_ZINC000000193798_uff_E=149.03,-7.6,14.03,11.074
miRNA-210_3D_Structure_model1_ZINC000001402384_uff_E=374.83,-7.6,8.863,6.487
miRNA-210_3D_Structure_model1_ZINC000001748317_uff_E=115.83,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000002392043_uff_E=147.92,-7.6,18.041,15.841
miRNA-210_3D_Structure_model1_ZINC000002927960_uff_E=213.55,-7.6,31.343,28.942
miRNA-210_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000003324531_uff_E=810.32,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000004206968_uff_E=339.67,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000004629796_uff_E=396.96,-7.6,17.613,16.264
miRNA-210_3D_Structure_model1_ZINC000004705420_uff_E=585.32,-7.6,67.176,64.538
miRNA-210_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000005750376_uff_E=773.97,-7.6,15.59,13.108
miRNA-210_3D_Structure_model1_ZINC000005750376_uff_E=773.97,-7.6,7.541,5.585
miRNA-210_3D_Structure_model1_ZINC000006445426_uff_E=365.88,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000006760912_uff_E=421.83,-7.6,23.923,22.574
miRNA-210_3D_Structure_model1_ZINC000006760912_uff_E=421.83,-7.6,10.376,8.907
miRNA-210_3D_Structure_model1_ZINC000012357960_uff_E=530.39,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-7.6,11.274,8.607
miRNA-210_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-7.6,11.563,9.134
miRNA-210_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7.6,8.544,5.23
miRNA-210_3D_Structure_model1_ZINC000014001469_uff_E=308.66,-7.6,7.613,5.631
miRNA-210_3D_Structure_model1_ZINC000014988494_uff_E=385.12,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000014988494_uff_E=385.12,-7.6,28.807,24.622
miRNA-210_3D_Structure_model1_ZINC000016283433_uff_E=390.12,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000019280333_uff_E=781.24,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-7.6,8.107,5.058
miRNA-210_3D_Structure_model1_ZINC000020216661_uff_E=287.74,-7.6,11.116,8.383
miRNA-210_3D_Structure_model1_ZINC000020216661_uff_E=287.74,-7.6,5.224,1.887
miRNA-210_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000034462800_uff_E=615.45,-7.6,13.086,11.271
miRNA-210_3D_Structure_model1_ZINC000036556779_uff_E=1950.87,-7.6,4.867,3.293
miRNA-210_3D_Structure_model1_ZINC000037437715_uff_E=262.10,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7.6,7.093,4.414
miRNA-210_3D_Structure_model1_ZINC000040543942_uff_E=368.82,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000040543942_uff_E=368.82,-7.6,2.148,0.037
miRNA-210_3D_Structure_model1_ZINC000057352386_uff_E=360.19,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000066324463_uff_E=367.37,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000066324463_uff_E=367.37,-7.6,9.399,8.369
miRNA-210_3D_Structure_model1_ZINC000074934285_uff_E=1028.02,-7.6,43.982,41.53
miRNA-210_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000096345933_uff_E=206.03,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000097375660_uff_E=769.95,-7.6,7.002,4.13
miRNA-210_3D_Structure_model1_ZINC000097375660_uff_E=769.95,-7.6,45.116,42.138
miRNA-210_3D_Structure_model1_ZINC000097375660_uff_E=769.95,-7.6,16.01,14.488
miRNA-210_3D_Structure_model1_ZINC000101012615_uff_E=511.85,-7.6,31.052,28.286
miRNA-210_3D_Structure_model1_ZINC000215281114_uff_E=382.72,-7.6,9.268,4.677
miRNA-210_3D_Structure_model1_ZINC000215281114_uff_E=382.72,-7.6,4.403,3.247
miRNA-210_3D_Structure_model1_ZINC000215281114_uff_E=382.72,-7.6,6.552,2.802
miRNA-210_3D_Structure_model1_ZINC000215281114_uff_E=382.72,-7.6,11.281,8.085
miRNA-210_3D_Structure_model1_ZINC000215281161_uff_E=386.79,-7.6,4.936,3.306
miRNA-210_3D_Structure_model1_ZINC000238856566_uff_E=401.19,-7.6,0,0
miRNA-210_3D_Structure_model1_ZINC000238856566_uff_E=401.19,-7.6,6.629,3.305
miRNA-210_3D_Structure_model1_ZINC000252493900_uff_E=112.08,-7.6,17.236,14.567
miRNA-210_3D_Structure_model1_ZINC000252493900_uff_E=112.08,-7.6,6.441,4.353
miRNA-210_3D_Structure_model1_ZINC000252493900_uff_E=112.08,-7.6,33.153,30.157
miRNA-210_3D_Structure_model1_ZINC000392498310_uff_E=403.00,-7.6,6.693,2.039
miRNA-210_3D_Structure_model1_ZINC000392498310_uff_E=403.00,-7.6,8.184,6.46
miRNA-210_3D_Structure_model1_ZINC000000193798_uff_E=149.03,-7.5,7.703,4.438
miRNA-210_3D_Structure_model1_ZINC000000339488_uff_E=104.70,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000001402384_uff_E=374.83,-7.5,8.523,4.74
miRNA-210_3D_Structure_model1_ZINC000001402384_uff_E=374.83,-7.5,4.693,3.145
miRNA-210_3D_Structure_model1_ZINC000001402384_uff_E=374.83,-7.5,13.103,11.298
miRNA-210_3D_Structure_model1_ZINC000001748317_uff_E=115.83,-7.5,8.675,7.782
miRNA-210_3D_Structure_model1_ZINC000002768361_uff_E=364.41,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000002768361_uff_E=364.41,-7.5,46.524,45.228
miRNA-210_3D_Structure_model1_ZINC000002927960_uff_E=213.55,-7.5,5.774,2.485
miRNA-210_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-7.5,4.516,2.827
miRNA-210_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-7.5,12.834,10.881
miRNA-210_3D_Structure_model1_ZINC000003851493_uff_E=175.13,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000003852619_uff_E=398.80,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000004206968_uff_E=339.67,-7.5,8.376,3.267
miRNA-210_3D_Structure_model1_ZINC000004324685_uff_E=376.28,-7.5,14.746,12.425
miRNA-210_3D_Structure_model1_ZINC000004386286_uff_E=391.99,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000004705420_uff_E=585.32,-7.5,5.829,2.298
miRNA-210_3D_Structure_model1_ZINC000004705420_uff_E=585.32,-7.5,2.814,2.028
miRNA-210_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-7.5,10.525,8.21
miRNA-210_3D_Structure_model1_ZINC000005242230_uff_E=609.43,-7.5,29.722,26.792
miRNA-210_3D_Structure_model1_ZINC000005242230_uff_E=609.43,-7.5,32.081,29.048
miRNA-210_3D_Structure_model1_ZINC000005242230_uff_E=609.43,-7.5,2.232,1.461
miRNA-210_3D_Structure_model1_ZINC000005242230_uff_E=609.43,-7.5,47.988,45.244
miRNA-210_3D_Structure_model1_ZINC000005750376_uff_E=773.97,-7.5,7.699,5.059
miRNA-210_3D_Structure_model1_ZINC000005783286_uff_E=329.45,-7.5,4.093,2.619
miRNA-210_3D_Structure_model1_ZINC000005783286_uff_E=329.45,-7.5,5.249,2.364
miRNA-210_3D_Structure_model1_ZINC000006445419_uff_E=359.02,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000006769861_uff_E=378.03,-7.5,10.382,7.954
miRNA-210_3D_Structure_model1_ZINC000008609359_uff_E=208.91,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000008609359_uff_E=208.91,-7.5,6.718,4.4
miRNA-210_3D_Structure_model1_ZINC000008609359_uff_E=208.91,-7.5,5.117,3.894
miRNA-210_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-7.5,2.182,1.348
miRNA-210_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-7.5,3.29,2.067
miRNA-210_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-7.5,5.841,1.897
miRNA-210_3D_Structure_model1_ZINC000011850592_uff_E=163.33,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-7.5,9.91,7.396
miRNA-210_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-7.5,5.183,2.123
miRNA-210_3D_Structure_model1_ZINC000012357972_uff_E=427.33,-7.5,3.662,2.217
miRNA-210_3D_Structure_model1_ZINC000012944238_uff_E=178.51,-7.5,7.427,4.291
miRNA-210_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7.5,11.82,10.14
miRNA-210_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7.5,16.179,14.281
miRNA-210_3D_Structure_model1_ZINC000012956768_uff_E=317.06,-7.5,11.875,10.034
miRNA-210_3D_Structure_model1_ZINC000013470885_uff_E=336.76,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000013470885_uff_E=336.76,-7.5,2.865,1.93
miRNA-210_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000019944008_uff_E=331.97,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000030834184_uff_E=290.23,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000032627188_uff_E=389.56,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000032627937_uff_E=735.28,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000036556779_uff_E=1950.87,-7.5,10.171,7.435
miRNA-210_3D_Structure_model1_ZINC000036556779_uff_E=1950.87,-7.5,31.259,28.473
miRNA-210_3D_Structure_model1_ZINC000037437722_uff_E=257.41,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-7.5,1.727,1.667
miRNA-210_3D_Structure_model1_ZINC000054768660_uff_E=240.74,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000062913138_uff_E=293.61,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000065407987_uff_E=543.72,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000067842984_uff_E=394.10,-7.5,23.743,21.889
miRNA-210_3D_Structure_model1_ZINC000067842984_uff_E=394.10,-7.5,6.779,1.642
miRNA-210_3D_Structure_model1_ZINC000067842984_uff_E=394.10,-7.5,20.358,18.073
miRNA-210_3D_Structure_model1_ZINC000071773858_uff_E=145.00,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000078210627_uff_E=402.98,-7.5,6.371,2.854
miRNA-210_3D_Structure_model1_ZINC000078210627_uff_E=402.98,-7.5,6.346,4.31
miRNA-210_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-7.5,3.02,2.052
miRNA-210_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-7.5,8.191,3.78
miRNA-210_3D_Structure_model1_ZINC000090275528_uff_E=121.13,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000097056285_uff_E=378.78,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000100116292_uff_E=392.73,-7.5,12.422,10.352
miRNA-210_3D_Structure_model1_ZINC000100177130_uff_E=365.60,-7.5,0,0
miRNA-210_3D_Structure_model1_ZINC000100486561_uff_E=486.75,-7.5,23.078,21.59
miRNA-210_3D_Structure_model1_ZINC000100486561_uff_E=486.75,-7.5,20.82,18.361
miRNA-210_3D_Structure_model1_ZINC000100486561_uff_E=486.75,-7.5,11.031,8.467
miRNA-210_3D_Structure_model1_ZINC000170637953_uff_E=375.04,-7.5,6.002,1.676
miRNA-210_3D_Structure_model1_ZINC000170637953_uff_E=375.04,-7.5,11.134,7.871
miRNA-210_3D_Structure_model1_ZINC000215566476_uff_E=155.54,-7.5,5.118,1.996
miRNA-210_3D_Structure_model1_ZINC000215566476_uff_E=155.54,-7.5,11.891,9.282
miRNA-210_3D_Structure_model1_ZINC000215566476_uff_E=155.54,-7.5,4.622,3.381
miRNA-210_3D_Structure_model1_ZINC000252493901_uff_E=112.70,-7.5,24.51,22.626
miRNA-210_3D_Structure_model1_ZINC000252493901_uff_E=112.70,-7.5,27.47,24.874
miRNA-210_3D_Structure_model1_ZINC000253536240_uff_E=149.47,-7.5,5.875,4.497
miRNA-210_3D_Structure_model1_ZINC000253536240_uff_E=149.47,-7.5,11.406,9.358
miRNA-210_3D_Structure_model1_ZINC000253536240_uff_E=149.47,-7.5,11.181,8.88
