Ligand,Binding Affinity,rmsd/ub, rmsd/lb
miRNA-296_3D_Structure_model1_ZINC000000374879_uff_E=152.86,-6.9,24.634,23.722
miRNA-296_3D_Structure_model1_ZINC000000374879_uff_E=152.86,-6.9,14.549,13.433
miRNA-296_3D_Structure_model1_ZINC000000394133_uff_E=502.90,-6.9,2.036,1.557
miRNA-296_3D_Structure_model1_ZINC000000394133_uff_E=502.90,-6.9,6.575,3.41
miRNA-296_3D_Structure_model1_ZINC000000405368_uff_E=938.16,-6.9,9.042,5.659
miRNA-296_3D_Structure_model1_ZINC000000808044_uff_E=212.13,-6.9,2.635,1.976
miRNA-296_3D_Structure_model1_ZINC000000897244_uff_E=1446.07,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-6.9,27.44,26.515
miRNA-296_3D_Structure_model1_ZINC000000967414_uff_E=584.05,-6.9,43.238,42.174
miRNA-296_3D_Structure_model1_ZINC000000967415_uff_E=628.17,-6.9,12.123,8.369
miRNA-296_3D_Structure_model1_ZINC000000967415_uff_E=628.17,-6.9,17.353,14.428
miRNA-296_3D_Structure_model1_ZINC000001044169_uff_E=112.87,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000001287859_uff_E=383.51,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000001514644_uff_E=370.52,-6.9,11.365,9.276
miRNA-296_3D_Structure_model1_ZINC000001514644_uff_E=370.52,-6.9,4.332,2.99
miRNA-296_3D_Structure_model1_ZINC000001514644_uff_E=370.52,-6.9,5.951,2.034
miRNA-296_3D_Structure_model1_ZINC000001536869_uff_E=324.19,-6.9,20.776,17.433
miRNA-296_3D_Structure_model1_ZINC000001536869_uff_E=324.19,-6.9,15.117,12.695
miRNA-296_3D_Structure_model1_ZINC000001603203_uff_E=491.11,-6.9,27.331,26.139
miRNA-296_3D_Structure_model1_ZINC000001762468_uff_E=196.94,-6.9,5.193,3.174
miRNA-296_3D_Structure_model1_ZINC000001873108_uff_E=97.13,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000001926621_uff_E=196.26,-6.9,24.555,22.606
miRNA-296_3D_Structure_model1_ZINC000001926623_uff_E=217.12,-6.9,15.794,12.616
miRNA-296_3D_Structure_model1_ZINC000002424934_uff_E=747.58,-6.9,18.179,15.394
miRNA-296_3D_Structure_model1_ZINC000002424934_uff_E=747.58,-6.9,27.871,26.432
miRNA-296_3D_Structure_model1_ZINC000002424934_uff_E=747.58,-6.9,18.233,15.335
miRNA-296_3D_Structure_model1_ZINC000002424934_uff_E=747.58,-6.9,4.955,1.683
miRNA-296_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-6.9,14.172,11.679
miRNA-296_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-6.9,15.414,12.928
miRNA-296_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-6.9,13.308,11.112
miRNA-296_3D_Structure_model1_ZINC000002507083_uff_E=899.53,-6.9,3.623,1.899
miRNA-296_3D_Structure_model1_ZINC000002525175_uff_E=188.79,-6.9,19.794,18.322
miRNA-296_3D_Structure_model1_ZINC000002527899_uff_E=151.02,-6.9,2.465,0.991
miRNA-296_3D_Structure_model1_ZINC000002768361_uff_E=364.41,-6.9,26.17,25.004
miRNA-296_3D_Structure_model1_ZINC000002768361_uff_E=364.41,-6.9,28.232,27.042
miRNA-296_3D_Structure_model1_ZINC000002768361_uff_E=364.41,-6.9,38.45,36.963
miRNA-296_3D_Structure_model1_ZINC000002927960_uff_E=213.55,-6.9,3.575,2.93
miRNA-296_3D_Structure_model1_ZINC000002927960_uff_E=213.55,-6.9,5.962,2.611
miRNA-296_3D_Structure_model1_ZINC000002927960_uff_E=213.55,-6.9,24.343,22.843
miRNA-296_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-6.9,11.263,9.164
miRNA-296_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-6.9,2.221,1.46
miRNA-296_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-6.9,10.88,8.885
miRNA-296_3D_Structure_model1_ZINC000002961684_uff_E=162.25,-6.9,29.794,27.983
miRNA-296_3D_Structure_model1_ZINC000003207457_uff_E=71.48,-6.9,4.703,2.761
miRNA-296_3D_Structure_model1_ZINC000003643731_uff_E=373.87,-6.9,20.351,19.368
miRNA-296_3D_Structure_model1_ZINC000003798622_uff_E=541.96,-6.9,13.491,11.987
miRNA-296_3D_Structure_model1_ZINC000003844356_uff_E=204.24,-6.9,10.025,7.44
miRNA-296_3D_Structure_model1_ZINC000003844356_uff_E=204.24,-6.9,3.302,2.104
miRNA-296_3D_Structure_model1_ZINC000003851493_uff_E=175.13,-6.9,38.179,36.397
miRNA-296_3D_Structure_model1_ZINC000003852619_uff_E=398.80,-6.9,44.09,42.757
miRNA-296_3D_Structure_model1_ZINC000003852619_uff_E=398.80,-6.9,13.432,12.052
miRNA-296_3D_Structure_model1_ZINC000003883208_uff_E=414.19,-6.9,5.266,1.85
miRNA-296_3D_Structure_model1_ZINC000003883379_uff_E=589.61,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000003905883_uff_E=390.77,-6.9,4.536,1.921
miRNA-296_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-6.9,25.063,23.665
miRNA-296_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-6.9,13.652,12.313
miRNA-296_3D_Structure_model1_ZINC000004029862_uff_E=891.25,-6.9,5.178,2.027
miRNA-296_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-6.9,24.304,21.926
miRNA-296_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-6.9,15.208,12.688
miRNA-296_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-6.9,14.059,11.822
miRNA-296_3D_Structure_model1_ZINC000004125109_uff_E=865.33,-6.9,31.983,29.536
miRNA-296_3D_Structure_model1_ZINC000004206965_uff_E=333.92,-6.9,9.482,6.378
miRNA-296_3D_Structure_model1_ZINC000004245092_uff_E=335.91,-6.9,15.253,14.377
miRNA-296_3D_Structure_model1_ZINC000004245092_uff_E=335.91,-6.9,36.39,35.265
miRNA-296_3D_Structure_model1_ZINC000004471901_uff_E=179.12,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000004487220_uff_E=344.90,-6.9,27.331,25.754
miRNA-296_3D_Structure_model1_ZINC000004611494_uff_E=130.13,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-6.9,39.375,38.174
miRNA-296_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-6.9,27.009,25.649
miRNA-296_3D_Structure_model1_ZINC000004671365_uff_E=935.16,-6.9,35.089,33.926
miRNA-296_3D_Structure_model1_ZINC000004671366_uff_E=518.04,-6.9,10.793,8.659
miRNA-296_3D_Structure_model1_ZINC000004992763_uff_E=371.51,-6.9,40.912,39.701
miRNA-296_3D_Structure_model1_ZINC000005133422_uff_E=343.08,-6.9,2.393,2.212
miRNA-296_3D_Structure_model1_ZINC000005613886_uff_E=514.20,-6.9,26.253,25.058
miRNA-296_3D_Structure_model1_ZINC000005613886_uff_E=514.20,-6.9,2.917,2.352
miRNA-296_3D_Structure_model1_ZINC000005789479_uff_E=97.34,-6.9,2.997,2.304
miRNA-296_3D_Structure_model1_ZINC000005789479_uff_E=97.34,-6.9,3.82,2.692
miRNA-296_3D_Structure_model1_ZINC000006921409_uff_E=561.94,-6.9,13.139,11.955
miRNA-296_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.9,14.164,13.183
miRNA-296_3D_Structure_model1_ZINC000006921736_uff_E=571.71,-6.9,24.955,24.015
miRNA-296_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-6.9,11.02,9.863
miRNA-296_3D_Structure_model1_ZINC000008575829_uff_E=813.95,-6.9,2.144,2.018
miRNA-296_3D_Structure_model1_ZINC000008609359_uff_E=208.91,-6.9,10.981,8.396
miRNA-296_3D_Structure_model1_ZINC000008609359_uff_E=208.91,-6.9,10.161,7.851
miRNA-296_3D_Structure_model1_ZINC000008754385_uff_E=154.41,-6.9,6.14,2.898
miRNA-296_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-6.9,27.353,25.565
miRNA-296_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-6.9,56.115,54.44
miRNA-296_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-6.9,13.248,11.124
miRNA-296_3D_Structure_model1_ZINC000008754431_uff_E=154.93,-6.9,25.016,23.572
miRNA-296_3D_Structure_model1_ZINC000008914725_uff_E=374.35,-6.9,11.917,9.796
miRNA-296_3D_Structure_model1_ZINC000008983594_uff_E=548.68,-6.9,6.999,3.598
miRNA-296_3D_Structure_model1_ZINC000009428862_uff_E=569.08,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000012357969_uff_E=354.53,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000012394588_uff_E=386.19,-6.9,11.39,8.943
miRNA-296_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-6.9,27.359,26.252
miRNA-296_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-6.9,27.769,26.479
miRNA-296_3D_Structure_model1_ZINC000012396971_uff_E=357.93,-6.9,28.203,26.715
miRNA-296_3D_Structure_model1_ZINC000012397813_uff_E=433.10,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000012397819_uff_E=436.69,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-6.9,27.742,24.268
miRNA-296_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-6.9,62.756,58.981
miRNA-296_3D_Structure_model1_ZINC000012504764_uff_E=339.89,-6.9,3.101,1.918
miRNA-296_3D_Structure_model1_ZINC000012505227_uff_E=468.64,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000012760855_uff_E=358.28,-6.9,2.717,1.88
miRNA-296_3D_Structure_model1_ZINC000012760855_uff_E=358.28,-6.9,4.8,2.654
miRNA-296_3D_Structure_model1_ZINC000012760855_uff_E=358.28,-6.9,11.78,9.996
miRNA-296_3D_Structure_model1_ZINC000012778469_uff_E=362.79,-6.9,26.053,24.935
miRNA-296_3D_Structure_model1_ZINC000013517623_uff_E=362.99,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000013521780_uff_E=175.27,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000013638179_uff_E=1362.13,-6.9,8.708,4.125
miRNA-296_3D_Structure_model1_ZINC000013638179_uff_E=1362.13,-6.9,7.171,3.816
miRNA-296_3D_Structure_model1_ZINC000014001469_uff_E=308.66,-6.9,14.808,13.681
miRNA-296_3D_Structure_model1_ZINC000014611337_uff_E=708.10,-6.9,7.589,5.692
miRNA-296_3D_Structure_model1_ZINC000014611337_uff_E=708.10,-6.9,16.701,14.908
miRNA-296_3D_Structure_model1_ZINC000014611337_uff_E=708.10,-6.9,30.331,28.844
miRNA-296_3D_Structure_model1_ZINC000015221730_uff_E=687.94,-6.9,3.563,2.335
miRNA-296_3D_Structure_model1_ZINC000015775022_uff_E=151.29,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000015828482_uff_E=377.97,-6.9,26.265,24.68
miRNA-296_3D_Structure_model1_ZINC000017083504_uff_E=182.89,-6.9,12.414,10.969
miRNA-296_3D_Structure_model1_ZINC000019280331_uff_E=761.92,-6.9,3.077,2.347
miRNA-296_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-6.9,12.214,9.38
miRNA-296_3D_Structure_model1_ZINC000019428411_uff_E=410.70,-6.9,32.024,30.613
miRNA-296_3D_Structure_model1_ZINC000019473778_uff_E=198.01,-6.9,34.498,33.225
miRNA-296_3D_Structure_model1_ZINC000019473778_uff_E=198.01,-6.9,6.052,2.058
miRNA-296_3D_Structure_model1_ZINC000019515289_uff_E=180.68,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000019686070_uff_E=816.41,-6.9,3.038,2.099
miRNA-296_3D_Structure_model1_ZINC000019686070_uff_E=816.41,-6.9,6.109,2.158
miRNA-296_3D_Structure_model1_ZINC000019686380_uff_E=148.85,-6.9,45.284,44.072
miRNA-296_3D_Structure_model1_ZINC000019686380_uff_E=148.85,-6.9,2.405,1.77
miRNA-296_3D_Structure_model1_ZINC000019845269_uff_E=178.79,-6.9,24.981,23.654
miRNA-296_3D_Structure_model1_ZINC000019944008_uff_E=331.97,-6.9,13.348,11.669
miRNA-296_3D_Structure_model1_ZINC000020258509_uff_E=256.97,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000020322864_uff_E=426.44,-6.9,24.733,23.806
miRNA-296_3D_Structure_model1_ZINC000020322864_uff_E=426.44,-6.9,25.4,24.491
miRNA-296_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-6.9,27.091,25.766
miRNA-296_3D_Structure_model1_ZINC000020357856_uff_E=239.54,-6.9,35.159,34.044
miRNA-296_3D_Structure_model1_ZINC000020357858_uff_E=266.86,-6.9,27.983,27.02
miRNA-296_3D_Structure_model1_ZINC000020357862_uff_E=310.99,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000020446203_uff_E=339.90,-6.9,4.221,2.663
miRNA-296_3D_Structure_model1_ZINC000020593837_uff_E=521.91,-6.9,43.613,42.157
miRNA-296_3D_Structure_model1_ZINC000020593837_uff_E=521.91,-6.9,28.418,25.863
miRNA-296_3D_Structure_model1_ZINC000022165605_uff_E=224.87,-6.9,29.141,27.225
miRNA-296_3D_Structure_model1_ZINC000022165605_uff_E=224.87,-6.9,3.402,1.685
miRNA-296_3D_Structure_model1_ZINC000022165605_uff_E=224.87,-6.9,14.704,12.49
miRNA-296_3D_Structure_model1_ZINC000022165608_uff_E=320.77,-6.9,24.922,23.297
miRNA-296_3D_Structure_model1_ZINC000022205650_uff_E=328.95,-6.9,3.412,2.229
miRNA-296_3D_Structure_model1_ZINC000025578658_uff_E=129.07,-6.9,4.06,2.796
miRNA-296_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000026420176_uff_E=137.60,-6.9,10.599,8.21
miRNA-296_3D_Structure_model1_ZINC000026443386_uff_E=155.49,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000030834184_uff_E=290.23,-6.9,32.908,31.027
miRNA-296_3D_Structure_model1_ZINC000030834184_uff_E=290.23,-6.9,18.813,16.726
miRNA-296_3D_Structure_model1_ZINC000032625209_uff_E=160.66,-6.9,3.787,1.786
miRNA-296_3D_Structure_model1_ZINC000032627937_uff_E=735.28,-6.9,24.812,23.516
miRNA-296_3D_Structure_model1_ZINC000032627937_uff_E=735.28,-6.9,13.752,12.601
miRNA-296_3D_Structure_model1_ZINC000032627937_uff_E=735.28,-6.9,23.238,21.87
miRNA-296_3D_Structure_model1_ZINC000032918143_uff_E=786.14,-6.9,12.828,11.162
miRNA-296_3D_Structure_model1_ZINC000032918143_uff_E=786.14,-6.9,12.46,11.628
miRNA-296_3D_Structure_model1_ZINC000034383907_uff_E=314.19,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000034552395_uff_E=335.26,-6.9,13.366,11.584
miRNA-296_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-6.9,28.766,25.833
miRNA-296_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-6.9,4.757,3.202
miRNA-296_3D_Structure_model1_ZINC000035408852_uff_E=100.55,-6.9,24.945,22.592
miRNA-296_3D_Structure_model1_ZINC000035605758_uff_E=202.02,-6.9,6.012,3.525
miRNA-296_3D_Structure_model1_ZINC000035605758_uff_E=202.02,-6.9,6.227,3.932
miRNA-296_3D_Structure_model1_ZINC000036075290_uff_E=362.81,-6.9,23.638,21.958
miRNA-296_3D_Structure_model1_ZINC000036075290_uff_E=362.81,-6.9,16.288,14.531
miRNA-296_3D_Structure_model1_ZINC000036075290_uff_E=362.81,-6.9,15.549,13.417
miRNA-296_3D_Structure_model1_ZINC000036075290_uff_E=362.81,-6.9,4.541,3.503
miRNA-296_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-6.9,13.031,10.875
miRNA-296_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-6.9,5.525,2.612
miRNA-296_3D_Structure_model1_ZINC000036612475_uff_E=111.13,-6.9,5.51,2.658
miRNA-296_3D_Structure_model1_ZINC000036747153_uff_E=135.41,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000036896411_uff_E=201.34,-6.9,31.105,29.544
miRNA-296_3D_Structure_model1_ZINC000036896411_uff_E=201.34,-6.9,21.353,19.481
miRNA-296_3D_Structure_model1_ZINC000036896411_uff_E=201.34,-6.9,3.078,2.023
miRNA-296_3D_Structure_model1_ZINC000037414557_uff_E=668.49,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-6.9,16.406,11.836
miRNA-296_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-6.9,16.17,11.46
miRNA-296_3D_Structure_model1_ZINC000037436480_uff_E=213.48,-6.9,6.32,2.012
miRNA-296_3D_Structure_model1_ZINC000037437134_uff_E=185.82,-6.9,6.326,2.465
miRNA-296_3D_Structure_model1_ZINC000037437722_uff_E=257.41,-6.9,5.759,2.39
miRNA-296_3D_Structure_model1_ZINC000037456880_uff_E=1484.87,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000039438676_uff_E=104.57,-6.9,14.827,12.62
miRNA-296_3D_Structure_model1_ZINC000039438676_uff_E=104.57,-6.9,29.334,27.779
miRNA-296_3D_Structure_model1_ZINC000039438676_uff_E=104.57,-6.9,6.086,4.137
miRNA-296_3D_Structure_model1_ZINC000040267270_uff_E=922.23,-6.9,4.36,2.896
miRNA-296_3D_Structure_model1_ZINC000040267270_uff_E=922.23,-6.9,15.985,13.855
miRNA-296_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-6.9,9.373,7.153
miRNA-296_3D_Structure_model1_ZINC000040541970_uff_E=347.04,-6.9,14.498,13.615
miRNA-296_3D_Structure_model1_ZINC000040542857_uff_E=710.07,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000040543936_uff_E=352.47,-6.9,20.892,18.777
miRNA-296_3D_Structure_model1_ZINC000042699872_uff_E=229.49,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000043700678_uff_E=417.44,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000050213590_uff_E=442.82,-6.9,16.931,12.742
miRNA-296_3D_Structure_model1_ZINC000050215286_uff_E=399.21,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000050215286_uff_E=399.21,-6.9,4.507,2.832
miRNA-296_3D_Structure_model1_ZINC000050959659_uff_E=219.97,-6.9,16.709,13.163
miRNA-296_3D_Structure_model1_ZINC000054768659_uff_E=233.05,-6.9,2.423,1.957
miRNA-296_3D_Structure_model1_ZINC000057218498_uff_E=358.68,-6.9,11.159,9.217
miRNA-296_3D_Structure_model1_ZINC000057218498_uff_E=358.68,-6.9,12.425,10.976
miRNA-296_3D_Structure_model1_ZINC000057352386_uff_E=360.19,-6.9,16.669,14.448
miRNA-296_3D_Structure_model1_ZINC000057352386_uff_E=360.19,-6.9,14.759,12.282
miRNA-296_3D_Structure_model1_ZINC000062134048_uff_E=1739.03,-6.9,4.61,3.357
miRNA-296_3D_Structure_model1_ZINC000062831623_uff_E=444.37,-6.9,4.531,2.345
miRNA-296_3D_Structure_model1_ZINC000062831623_uff_E=444.37,-6.9,14.168,12.498
miRNA-296_3D_Structure_model1_ZINC000062913138_uff_E=293.61,-6.9,2.115,1.601
miRNA-296_3D_Structure_model1_ZINC000062913138_uff_E=293.61,-6.9,5.694,3.673
miRNA-296_3D_Structure_model1_ZINC000062913628_uff_E=432.35,-6.9,15.683,12.88
miRNA-296_3D_Structure_model1_ZINC000062913629_uff_E=334.29,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000062913629_uff_E=334.29,-6.9,13.347,11.446
miRNA-296_3D_Structure_model1_ZINC000062938568_uff_E=449.78,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000065373232_uff_E=457.33,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000065525969_uff_E=570.88,-6.9,5.408,3.324
miRNA-296_3D_Structure_model1_ZINC000066323259_uff_E=133.35,-6.9,30.737,29.761
miRNA-296_3D_Structure_model1_ZINC000070274092_uff_E=375.88,-6.9,13.899,11.921
miRNA-296_3D_Structure_model1_ZINC000071246550_uff_E=198.34,-6.9,5.289,3.338
miRNA-296_3D_Structure_model1_ZINC000071770822_uff_E=521.71,-6.9,5.055,3.2
miRNA-296_3D_Structure_model1_ZINC000071773858_uff_E=145.00,-6.9,26.621,25.263
miRNA-296_3D_Structure_model1_ZINC000071773858_uff_E=145.00,-6.9,2.865,1.991
miRNA-296_3D_Structure_model1_ZINC000071773858_uff_E=145.00,-6.9,36.475,34.823
miRNA-296_3D_Structure_model1_ZINC000071792691_uff_E=625.43,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000072233386_uff_E=330.82,-6.9,20.721,19.71
miRNA-296_3D_Structure_model1_ZINC000075153165_uff_E=317.36,-6.9,23.241,22.736
miRNA-296_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-6.9,21.266,20.454
miRNA-296_3D_Structure_model1_ZINC000084614927_uff_E=322.84,-6.9,24.286,23.248
miRNA-296_3D_Structure_model1_ZINC000086012760_uff_E=203.49,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000087208386_uff_E=263.77,-6.9,13.702,11.943
miRNA-296_3D_Structure_model1_ZINC000088373744_uff_E=276.78,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000088373744_uff_E=276.78,-6.9,4.347,2.897
miRNA-296_3D_Structure_model1_ZINC000088373840_uff_E=465.11,-6.9,13.112,11.608
miRNA-296_3D_Structure_model1_ZINC000088373840_uff_E=465.11,-6.9,14.58,12.832
miRNA-296_3D_Structure_model1_ZINC000088375338_uff_E=302.03,-6.9,12.454,11.04
miRNA-296_3D_Structure_model1_ZINC000088375338_uff_E=302.03,-6.9,12.376,10.895
miRNA-296_3D_Structure_model1_ZINC000090275527_uff_E=148.08,-6.9,7.096,4.841
miRNA-296_3D_Structure_model1_ZINC000090275528_uff_E=121.13,-6.9,29.03,26.071
miRNA-296_3D_Structure_model1_ZINC000091292857_uff_E=269.98,-6.9,6.797,2.462
miRNA-296_3D_Structure_model1_ZINC000095160883_uff_E=438.81,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000095257904_uff_E=575.32,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000095386691_uff_E=181.30,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000095485801_uff_E=326.10,-6.9,24.723,23.612
miRNA-296_3D_Structure_model1_ZINC000095485801_uff_E=326.10,-6.9,17.505,15.404
miRNA-296_3D_Structure_model1_ZINC000096118974_uff_E=553.77,-6.9,14.766,12.134
miRNA-296_3D_Structure_model1_ZINC000096118974_uff_E=553.77,-6.9,12.014,10.975
miRNA-296_3D_Structure_model1_ZINC000096118974_uff_E=553.77,-6.9,5.794,2.876
miRNA-296_3D_Structure_model1_ZINC000096531391_uff_E=156.98,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000100020331_uff_E=359.97,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000100116767_uff_E=363.12,-6.9,22.912,19.88
miRNA-296_3D_Structure_model1_ZINC000100177130_uff_E=365.60,-6.9,42.46,40.692
miRNA-296_3D_Structure_model1_ZINC000100202383_uff_E=384.86,-6.9,24.426,23.036
miRNA-296_3D_Structure_model1_ZINC000100202383_uff_E=384.86,-6.9,6.509,3.9
miRNA-296_3D_Structure_model1_ZINC000100431401_uff_E=297.51,-6.9,2.712,1.845
miRNA-296_3D_Structure_model1_ZINC000100431401_uff_E=297.51,-6.9,21.542,19.478
miRNA-296_3D_Structure_model1_ZINC000100431401_uff_E=297.51,-6.9,3.867,2.74
miRNA-296_3D_Structure_model1_ZINC000100794811_uff_E=695.82,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000101036960_uff_E=1426.44,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000101168853_uff_E=348.11,-6.9,24.287,22.92
miRNA-296_3D_Structure_model1_ZINC000101168853_uff_E=348.11,-6.9,11.154,8.547
miRNA-296_3D_Structure_model1_ZINC000108423876_uff_E=125.51,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000122994222_uff_E=157.79,-6.9,1.126,1.029
miRNA-296_3D_Structure_model1_ZINC000122994222_uff_E=157.79,-6.9,6.372,2.089
miRNA-296_3D_Structure_model1_ZINC000122994461_uff_E=167.87,-6.9,16.364,14.249
miRNA-296_3D_Structure_model1_ZINC000122994461_uff_E=167.87,-6.9,42.952,41.191
miRNA-296_3D_Structure_model1_ZINC000125979414_uff_E=121.97,-6.9,11.312,10.503
miRNA-296_3D_Structure_model1_ZINC000134827657_uff_E=343.19,-6.9,29.125,27.624
miRNA-296_3D_Structure_model1_ZINC000137708902_uff_E=176.08,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000150294391_uff_E=178.61,-6.9,2.444,1.712
miRNA-296_3D_Structure_model1_ZINC000152495503_uff_E=1736.71,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000169726327_uff_E=143.32,-6.9,56.087,54.509
miRNA-296_3D_Structure_model1_ZINC000210958498_uff_E=118.05,-6.9,24.541,22.582
miRNA-296_3D_Structure_model1_ZINC000222408077_uff_E=280.64,-6.9,26.332,25.141
miRNA-296_3D_Structure_model1_ZINC000236128931_uff_E=504.51,-6.9,5.613,2.745
miRNA-296_3D_Structure_model1_ZINC000236129504_uff_E=511.42,-6.9,5.693,2.808
miRNA-296_3D_Structure_model1_ZINC000236644466_uff_E=172.16,-6.9,16.631,13.2
miRNA-296_3D_Structure_model1_ZINC000236766910_uff_E=153.23,-6.9,5.887,2.886
miRNA-296_3D_Structure_model1_ZINC000237912763_uff_E=279.00,-6.9,3.372,1.175
miRNA-296_3D_Structure_model1_ZINC000237912763_uff_E=279.00,-6.9,25.36,23.926
miRNA-296_3D_Structure_model1_ZINC000241160516_uff_E=402.88,-6.9,3.961,2.924
miRNA-296_3D_Structure_model1_ZINC000250556820_uff_E=1409.90,-6.9,38.028,35.799
miRNA-296_3D_Structure_model1_ZINC000250556822_uff_E=1405.26,-6.9,10.821,7.897
miRNA-296_3D_Structure_model1_ZINC000252481740_uff_E=400.44,-6.9,25.621,24.64
miRNA-296_3D_Structure_model1_ZINC000254318780_uff_E=273.12,-6.9,12.173,10.145
miRNA-296_3D_Structure_model1_ZINC000254318780_uff_E=273.12,-6.9,12.273,10.667
miRNA-296_3D_Structure_model1_ZINC000261536697_uff_E=722.76,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000262187137_uff_E=447.15,-6.9,2.269,1.602
miRNA-296_3D_Structure_model1_ZINC000262187137_uff_E=447.15,-6.9,2.664,1.975
miRNA-296_3D_Structure_model1_ZINC000262187141_uff_E=447.85,-6.9,2.83,2.204
miRNA-296_3D_Structure_model1_ZINC000262187141_uff_E=447.85,-6.9,15.899,13.653
miRNA-296_3D_Structure_model1_ZINC000262219237_uff_E=1507.91,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000262369861_uff_E=1473.53,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000262755539_uff_E=377.26,-6.9,0,0
miRNA-296_3D_Structure_model1_ZINC000262755539_uff_E=377.26,-6.9,6.704,4.158
miRNA-296_3D_Structure_model1_ZINC000262973870_uff_E=405.43,-6.9,2.053,1.589
